date,value
2019-01-31,17.601486175115205
2019-02-28,18.606639030612246
2019-03-31,18.459683179723502
2019-04-30,18.23704761904762
2019-05-31,16.886774193548387
2019-06-30,16.796375
2019-07-31,17.840547235023042
2019-08-31,18.448657834101382
2019-09-30,19.07982142857143
2019-10-31,17.733790322580646
2019-11-30,17.088208333333334
2019-12-31,16.411468894009218
2020-01-31,18.568099078341014
2020-02-29,19.46329433497537
2020-03-31,19.56016129032258
2020-04-30,18.235321428571428
2020-05-31,16.948899769585253
2020-06-30,17.267767857142857
2020-07-31,17.767263824884793
2020-08-31,17.50390552995392
2020-09-30,19.049964285714285
2020-10-31,18.16686059907834
2020-11-30,16.270017857142857
2020-12-31,17.07126152073733
2021-01-31,17.484850230414747
2021-02-28,18.433622448979595
2021-03-31,18.29997119815668
2021-04-30,17.633089285714284
2021-05-31,17.125714285714285
2021-06-30,16.842041666666667
2021-07-31,17.035541474654377
2021-08-31,17.732690092165896
2021-09-30,19.450857142857146
2021-10-31,17.978415898617513
2021-11-30,17.535035714285712
2021-12-31,16.601451612903226
2022-01-31,18.613986175115205
2022-02-28,17.980892857142855
2022-03-31,18.33225806451613
2022-04-30,17.782809523809526
2022-05-31,16.783917050691244
2022-06-30,16.32540476190476
2022-07-31,17.613611751152074
2022-08-31,18.03938940092166
2022-09-30,18.831363095238096
2022-10-31,17.731503456221198
2022-11-30,16.230285714285714
2022-12-31,17.85503456221198
2023-01-31,17.410069124423966
2023-02-28,18.33245535714286
2023-03-31,18.839187788018435
2023-04-30,18.14935119047619
2023-05-31,17.623410138248847
2023-06-30,17.112470238095238
2023-07-31,17.49296082949309
2023-08-31,19.474637096774195
2023-09-30,20.115303571428573
2023-10-31,18.557822580645162
2023-11-30,17.035482142857145
2023-12-31,16.50706797235023
2024-01-31,18.80456797235023
2024-02-29,18.675467980295565
2024-03-31,18.67022465437788
2024-04-30,18.349964285714286
2024-05-31,16.77964285714286
2024-06-30,16.751416666666664
2024-07-31,16.977649769585252
2024-08-31,18.789418202764978
2024-09-30,18.402744047619045
2024-10-31,18.91915322580645
2024-11-30,16.792375
2024-12-31,16.468675115207372
2025-01-31,18.030449308755763
2025-02-28,17.989661989795916
2025-03-31,18.931589861751153
2025-04-30,17.659434523809523
2025-05-31,16.999210829493087
2025-06-30,16.43055357142857
2025-07-31,17.1798732718894
2025-08-31,18.473392857142855
2025-09-30,18.94880357142857
2025-10-31,17.429850230414747
2025-11-30,16.559095238095235
2025-12-31,17.509913594470046
2026-01-31,2.596100230414746
2026-02-28,-164.78378826530613
2026-03-31,-999.0
