date,value
2019-01-31,22.22137224782386
2019-02-28,22.82626984126984
2019-03-31,22.632375832053253
2019-04-30,22.2015291005291
2019-05-31,21.41090117767537
2019-06-30,20.813132275132272
2019-07-31,20.220962621607782
2019-08-31,20.434214029697902
2019-09-30,21.363365079365078
2019-10-31,21.115611879160266
2019-11-30,21.564280423280422
2019-12-31,21.826210957501278
2020-01-31,22.549989759344598
2020-02-29,22.9883908045977
2020-03-31,22.931874039938556
2020-04-30,22.232433862433865
2020-05-31,21.31762928827445
2020-06-30,20.71626984126984
2020-07-31,20.260870455709167
2020-08-31,20.716600102406556
2020-09-30,21.16062962962963
2020-10-31,21.55811571940604
2020-11-30,21.677460317460316
2020-12-31,21.515765488991295
2021-01-31,21.75037378392217
2021-02-28,22.395958049886623
2021-03-31,22.104618535586276
2021-04-30,21.554126984126984
2021-05-31,21.154746543778806
2021-06-30,20.401492063492064
2021-07-31,20.201920122887863
2021-08-31,20.875601638504868
2021-09-30,21.212751322751323
2021-10-31,21.457537122375832
2021-11-30,21.146058201058203
2021-12-31,21.56206861239119
2022-01-31,22.101582181259598
2022-02-28,22.100311791383223
2022-03-31,22.12669226830517
2022-04-30,21.525513227513226
2022-05-31,20.658489503328216
2022-06-30,19.84951851851852
2022-07-31,20.49251920122888
2022-08-31,20.190675883256528
2022-09-30,20.903079365079368
2022-10-31,20.836292882744495
2022-11-30,21.172613756613757
2022-12-31,21.739206349206352
2023-01-31,21.943031233998976
2023-02-28,22.714115646258502
2023-03-31,22.821571940604198
2023-04-30,22.844084656084657
2023-05-31,22.35491039426523
2023-06-30,21.393248677248675
2023-07-31,21.806538658474143
2023-08-31,22.32772145417307
2023-09-30,22.91084126984127
2023-10-31,23.15984126984127
2023-11-30,22.951867724867725
2023-12-31,22.706774193548387
2024-01-31,23.444009216589862
2024-02-29,23.69638752052545
2024-03-31,23.530911418330774
2024-04-30,23.128391534391536
2024-05-31,22.083768561187913
2024-06-30,21.50911111111111
2024-07-31,20.96347158218126
2024-08-31,21.653189964157704
2024-09-30,22.40315343915344
2024-10-31,22.621792114695342
2024-11-30,22.220910052910053
2024-12-31,22.350005120327705
2025-01-31,22.499201228878647
2025-02-28,22.91107142857143
2025-03-31,22.813225806451616
2025-04-30,22.297804232804236
2025-05-31,21.578028673835124
2025-06-30,20.72411111111111
2025-07-31,20.294377880184335
2025-08-31,20.906436251920123
2025-09-30,21.55436507936508
2025-10-31,21.646175115207374
2025-11-30,21.915010582010584
2025-12-31,21.94168458781362
2026-01-31,22.309487967229902
2026-02-28,-123.39854875283447
2026-03-31,-999.0
