date,value
2019-01-31,25.983563748079877
2019-02-28,25.80029761904762
2019-03-31,26.4265821812596
2019-04-30,27.687261904761904
2019-05-31,28.496543778801843
2019-06-30,28.799222222222223
2019-07-31,28.12627496159754
2019-08-31,28.06108294930876
2019-09-30,27.874603174603173
2019-10-31,27.74973886328725
2019-11-30,27.38226984126984
2019-12-31,26.778341013824882
2020-01-31,26.251927803379417
2020-02-29,25.850369458128082
2020-03-31,26.70837173579109
2020-04-30,27.584626984126984
2020-05-31,28.736082949308756
2020-06-30,28.435714285714287
2020-07-31,28.291244239631336
2020-08-31,28.188771121351767
2020-09-30,28.35980158730159
2020-10-31,27.936751152073732
2020-11-30,27.539801587301586
2020-12-31,27.02254224270353
2021-01-31,26.02821044546851
2021-02-28,25.994149659863943
2021-03-31,26.842841781874043
2021-04-30,27.238992063492063
2021-05-31,28.46188172043011
2021-06-30,28.351603174603174
2021-07-31,28.407703533026115
2021-08-31,28.08880184331797
2021-09-30,28.099190476190476
2021-10-31,28.057611367127496
2021-11-30,27.737198412698415
2021-12-31,26.644354838709678
2022-01-31,25.973394777265746
2022-02-28,26.179642857142856
2022-03-31,26.960138248847926
2022-04-30,27.308944444444442
2022-05-31,28.024293394777267
2022-06-30,28.29196031746032
2022-07-31,28.256766513056835
2022-08-31,28.041290322580643
2022-09-30,28.1392380952381
2022-10-31,28.0447158218126
2022-11-30,27.79056349206349
2022-12-31,26.79168970814132
2023-01-31,25.98515360983103
2023-02-28,26.08651360544218
2023-03-31,26.285069124423966
2023-04-30,27.57315873015873
2023-05-31,28.5471044546851
2023-06-30,28.381753968253967
2023-07-31,28.4384331797235
2023-08-31,28.414807987711214
2023-09-30,28.29042857142857
2023-10-31,28.320053763440864
2023-11-30,28.00636507936508
2023-12-31,27.404746543778803
2024-01-31,26.38503840245776
2024-02-29,26.35659277504105
2024-03-31,26.79226574500768
2024-04-30,28.408698412698413
2024-05-31,29.119224270353303
2024-06-30,28.810738095238097
2024-07-31,28.533533026113673
2024-08-31,28.6384178187404
2024-09-30,28.491809523809525
2024-10-31,28.362496159754222
2024-11-30,27.89069841269841
2024-12-31,27.083041474654376
2025-01-31,26.27284946236559
2025-02-28,26.149430272108845
2025-03-31,26.746090629800307
2025-04-30,27.7919126984127
2025-05-31,28.619700460829492
2025-06-30,28.30213492063492
2025-07-31,28.348617511520736
2025-08-31,27.88111367127496
2025-09-30,27.8930873015873
2025-10-31,27.995483870967742
2025-11-30,27.75670634920635
2025-12-31,27.05599078341014
2026-01-31,25.926735791090632
2026-02-28,-120.38646258503401
2026-03-31,-999.0
