date,value
2019-01-31,7.167069892473118
2019-02-28,8.375505952380953
2019-03-31,10.40497311827957
2019-04-30,13.97236111111111
2019-05-31,16.759838709677418
2019-06-30,18.849
2019-07-31,19.148924731182795
2019-08-31,19.09766129032258
2019-09-30,18.148138888888887
2019-10-31,15.6480376344086
2019-11-30,12.873916666666666
2019-12-31,9.035806451612904
2020-01-31,8.37739247311828
2020-02-29,8.208591954022989
2020-03-31,10.791290322580645
2020-04-30,13.354277777777778
2020-05-31,16.487392473118277
2020-06-30,18.823
2020-07-31,19.217016129032256
2020-08-31,19.2275
2020-09-30,18.763055555555557
2020-10-31,17.166747311827958
2020-11-30,12.22575
2020-12-31,9.196236559139786
2021-01-31,8.540994623655914
2021-02-28,8.186220238095238
2021-03-31,10.591532258064515
2021-04-30,12.524861111111111
2021-05-31,16.40241935483871
2021-06-30,18.67802777777778
2021-07-31,19.06967741935484
2021-08-31,18.989274193548386
2021-09-30,18.04086111111111
2021-10-31,16.503387096774194
2021-11-30,12.155833333333334
2021-12-31,9.911586021505377
2022-01-31,8.470645161290324
2022-02-28,8.193392857142857
2022-03-31,10.888360215053764
2022-04-30,14.829138888888888
2022-05-31,16.95986559139785
2022-06-30,18.346166666666665
2022-07-31,18.716854838709676
2022-08-31,18.770672043010755
2022-09-30,18.242
2022-10-31,15.741344086021506
2022-11-30,11.721222222222222
2022-12-31,9.58239247311828
2023-01-31,8.083387096774194
2023-02-28,8.484404761904763
2023-03-31,10.784301075268818
2023-04-30,13.051333333333334
2023-05-31,15.38508064516129
2023-06-30,18.214722222222225
2023-07-31,19.279086021505375
2023-08-31,19.15779569892473
2023-09-30,18.584999999999997
2023-10-31,15.495268817204302
2023-11-30,12.288944444444443
2023-12-31,10.12758064516129
2024-01-31,7.836935483870968
2024-02-29,8.804741379310345
2024-03-31,10.654112903225805
2024-04-30,13.435055555555556
2024-05-31,16.628010752688173
2024-06-30,19.30086111111111
2024-07-31,19.70997311827957
2024-08-31,18.94731182795699
2024-09-30,18.85136111111111
2024-10-31,16.71518817204301
2024-11-30,12.486027777777776
2024-12-31,9.52008064516129
2025-01-31,8.49760752688172
2025-02-28,8.9675
2025-03-31,10.706532258064517
2025-04-30,14.00236111111111
2025-05-31,16.86567204301075
2025-06-30,18.677000000000003
2025-07-31,19.171451612903223
2025-08-31,18.77548387096774
2025-09-30,18.377583333333334
2025-10-31,16.22024193548387
2025-11-30,12.047055555555556
2025-12-31,9.059408602150539
2026-01-31,7.845672043010753
2026-02-28,-135.9463392857143
2026-03-31,-999.0
