date,value
2019-01-31,16.485581797235024
2019-02-28,16.567780612244896
2019-03-31,16.702425115207372
2019-04-30,17.37690476190476
2019-05-31,17.93982142857143
2019-06-30,18.02997619047619
2019-07-31,17.55117511520737
2019-08-31,17.621146313364058
2019-09-30,17.990101190476192
2019-10-31,17.79568548387097
2019-11-30,18.153053571428572
2019-12-31,17.92780529953917
2020-01-31,16.98658986175115
2020-02-29,16.71841748768473
2020-03-31,16.626514976958525
2020-04-30,17.21779761904762
2020-05-31,17.858248847926266
2020-06-30,17.532130952380953
2020-07-31,17.436370967741937
2020-08-31,17.624124423963135
2020-09-30,17.773440476190476
2020-10-31,17.710650921658985
2020-11-30,17.729166666666668
2020-12-31,17.26908410138249
2021-01-31,16.728317972350233
2021-02-28,16.86142219387755
2021-03-31,16.534205069124422
2021-04-30,17.16514880952381
2021-05-31,17.26288594470046
2021-06-30,17.091797619047618
2021-07-31,16.909331797235023
2021-08-31,17.093058755760367
2021-09-30,17.220273809523807
2021-10-31,17.83735599078341
2021-11-30,17.34107142857143
2021-12-31,17.354049539170507
2022-01-31,16.09979262672811
2022-02-28,16.324910714285714
2022-03-31,16.743317972350233
2022-04-30,17.257517857142854
2022-05-31,17.55015552995392
2022-06-30,17.208166666666667
2022-07-31,17.471514976958524
2022-08-31,17.320489631336404
2022-09-30,17.67060119047619
2022-10-31,17.77490207373272
2022-11-30,17.565892857142856
2022-12-31,16.61759792626728
2023-01-31,16.23980414746544
2023-02-28,16.162225765306122
2023-03-31,16.330956221198157
2023-04-30,17.023464285714287
2023-05-31,18.106866359447007
2023-06-30,17.837547619047616
2023-07-31,18.182920506912442
2023-08-31,18.26006912442396
2023-09-30,18.418065476190474
2023-10-31,18.52272465437788
2023-11-30,18.604178571428573
2023-12-31,18.33788594470046
2024-01-31,17.376405529953917
2024-02-29,17.2742302955665
2024-03-31,17.455259216589862
2024-04-30,18.192279761904764
2024-05-31,18.99246543778802
2024-06-30,18.569065476190477
2024-07-31,18.090328341013823
2024-08-31,17.97453341013825
2024-09-30,18.379035714285713
2024-10-31,18.234665898617514
2024-11-30,17.932958333333332
2024-12-31,17.602332949308757
2025-01-31,16.774562211981568
2025-02-28,16.802857142857142
2025-03-31,17.06413594470046
2025-04-30,17.762190476190476
2025-05-31,18.020282258064515
2025-06-30,17.97799404761905
2025-07-31,17.523784562211983
2025-08-31,17.74854262672811
2025-09-30,17.962309523809527
2025-10-31,17.978392857142854
2025-11-30,18.02442261904762
2025-12-31,17.31024193548387
2026-01-31,17.13083525345622
2026-02-28,-128.3951658163265
2026-03-31,-999.0
