date,value
2019-01-31,25.09967741935484
2019-02-28,25.503278061224485
2019-03-31,25.684395161290322
2019-04-30,25.645196428571428
2019-05-31,25.332269585253457
2019-06-30,25.080898809523813
2019-07-31,24.876480414746545
2019-08-31,25.229285714285716
2019-09-30,25.712315476190476
2019-10-31,25.27459677419355
2019-11-30,25.43230357142857
2019-12-31,25.445120967741932
2020-01-31,25.58204493087558
2020-02-29,26.101225369458128
2020-03-31,25.934412442396315
2020-04-30,25.885940476190473
2020-05-31,25.850282258064517
2020-06-30,25.319458333333333
2020-07-31,25.173934331797234
2020-08-31,25.571964285714287
2020-09-30,25.823529761904762
2020-10-31,25.9348099078341
2020-11-30,25.62122023809524
2020-12-31,25.425702764976958
2021-01-31,24.84047811059908
2021-02-28,25.372493622448978
2021-03-31,24.859781105990784
2021-04-30,25.173690476190476
2021-05-31,25.446226958525347
2021-06-30,25.229392857142855
2021-07-31,25.276849078341012
2021-08-31,25.69110599078341
2021-09-30,25.94056547619048
2021-10-31,26.02203917050691
2021-11-30,25.646559523809522
2021-12-31,25.644141705069124
2022-01-31,25.31222350230415
2022-02-28,25.403514030612246
2022-03-31,25.30354262672811
2022-04-30,25.201791666666665
2022-05-31,25.1686866359447
2022-06-30,24.646059523809523
2022-07-31,24.96623847926267
2022-08-31,25.054930875576034
2022-09-30,25.610999999999997
2022-10-31,25.52096198156682
2022-11-30,25.154928571428574
2022-12-31,24.864804147465435
2023-01-31,24.52445276497696
2023-02-28,24.976511479591835
2023-03-31,25.28385944700461
2023-04-30,25.483708333333333
2023-05-31,25.967344470046086
2023-06-30,25.656011904761904
2023-07-31,25.821065668202763
2023-08-31,26.43857142857143
2023-09-30,27.055958333333333
2023-10-31,26.906468894009215
2023-11-30,26.357208333333336
2023-12-31,26.193513824884796
2024-01-31,26.538496543778802
2024-02-29,26.709094827586203
2024-03-31,26.924930875576038
2024-04-30,26.558339285714283
2024-05-31,26.21205069124424
2024-06-30,25.675595238095237
2024-07-31,25.614798387096776
2024-08-31,26.26408410138249
2024-09-30,26.819892857142857
2024-10-31,26.885483870967743
2024-11-30,26.325077380952383
2024-12-31,26.237528801843318
2025-01-31,25.789193548387097
2025-02-28,25.767914540816324
2025-03-31,25.86813940092166
2025-04-30,25.78149404761905
2025-05-31,25.56366935483871
2025-06-30,25.08215476190476
2025-07-31,24.98333525345622
2025-08-31,25.40961405529954
2025-09-30,25.903154761904762
2025-10-31,25.804544930875576
2025-11-30,25.716505952380952
2025-12-31,25.486497695852535
2026-01-31,25.420282258064514
2026-02-28,-121.60786352040817
2026-03-31,-999.0
