date,value
2019-01-31,4.040420506912442
2019-02-28,4.3526339285714295
2019-03-31,5.63051267281106
2019-04-30,7.544321428571428
2019-05-31,8.204959677419355
2019-06-30,9.42085119047619
2019-07-31,11.902027649769586
2019-08-31,11.706261520737328
2019-09-30,10.498755952380952
2019-10-31,8.074354838709677
2019-11-30,6.266309523809524
2019-12-31,4.71233870967742
2020-01-31,4.388352534562212
2020-02-29,4.542419950738916
2020-03-31,6.074556451612903
2020-04-30,8.17927380952381
2020-05-31,9.18660138248848
2020-06-30,10.926077380952382
2020-07-31,12.320299539170506
2020-08-31,12.902914746543779
2020-09-30,9.745630952380953
2020-10-31,5.981774193548387
2020-11-30,4.908297619047619
2020-12-31,4.367240783410138
2021-01-31,3.5051900921658987
2021-02-28,4.395044642857143
2021-03-31,5.657920506912442
2021-04-30,6.093244047619048
2021-05-31,8.62325460829493
2021-06-30,10.042041666666668
2021-07-31,12.29786866359447
2021-08-31,10.813289170506911
2021-09-30,10.903857142857142
2021-10-31,7.4057200460829495
2021-11-30,5.085220238095237
2021-12-31,4.390650921658986
2022-01-31,4.743963133640553
2022-02-28,4.586919642857143
2022-03-31,5.865144009216589
2022-04-30,6.3966964285714285
2022-05-31,7.989141705069124
2022-06-30,9.604738095238096
2022-07-31,13.76184331797235
2022-08-31,13.010149769585254
2022-09-30,10.869636904761906
2022-10-31,7.503375576036867
2022-11-30,6.300892857142856
2022-12-31,4.501849078341014
2023-01-31,3.5905011520737324
2023-02-28,4.791460459183674
2023-03-31,6.656543778801844
2023-04-30,7.077440476190476
2023-05-31,8.619389400921659
2023-06-30,11.152339285714284
2023-07-31,12.9848732718894
2023-08-31,11.509942396313365
2023-09-30,10.00507738095238
2023-10-31,7.982620967741935
2023-11-30,6.322297619047619
2023-12-31,4.59315668202765
2024-01-31,4.546693548387096
2024-02-29,4.356477832512315
2024-03-31,5.671175115207373
2024-04-30,7.21514880952381
2024-05-31,8.535120967741936
2024-06-30,10.316994047619046
2024-07-31,13.33080069124424
2024-08-31,13.346768433179722
2024-09-30,11.041005952380951
2024-10-31,8.663266129032257
2024-11-30,6.448678571428571
2024-12-31,3.7756105990783415
2025-01-31,3.77286866359447
2025-02-28,4.5700510204081635
2025-03-31,4.831883640552996
2025-04-30,6.424333333333333
2025-05-31,8.84414746543779
2025-06-30,10.455839285714285
2025-07-31,12.889602534562211
2025-08-31,11.986802995391706
2025-09-30,10.684136904761905
2025-10-31,7.57875
2025-11-30,4.283708333333333
2025-12-31,4.6325806451612905
2026-01-31,4.0894182027649775
2026-02-28,-138.32623724489795
2026-03-31,-999.0
