date,precipitation,solar,humidity,temperature,area
31/03/2022,576.71,22.08032258,5.116086022,15.66811828,egypt
30/04/2022,14.45,25.69114444,5.974933333,23.64788889,egypt
31/05/2022,16.05,27.464,6.873505376,25.66745161,egypt
30/06/2022,4.6,28.99116667,8.810666667,29.10084444,egypt
31/07/2022,14.46,28.72090323,9.428634409,29.82529032,egypt
31/08/2022,58.85,25.88626882,10.53312903,30.85763441,egypt
30/09/2022,42.58,23.8171,9.889422222,29.11172222,egypt
31/10/2022,85.38,19.72170968,9.159451613,24.59322581,egypt
30/11/2022,336.3,15.69787778,7.697922222,19.46995556,egypt
31/12/2022,318.4,13.93550538,6.996752688,16.7177957,egypt
31/01/2023,360.67,15.04524731,6.03716129,14.55730108,egypt
28/02/2023,584.13,18.35742857,5.285654762,13.79958333,egypt
31/03/2023,372.83,22.27934409,5.814516129,18.77124731,egypt
30/04/2023,225.07,25.56617778,6.131266667,21.84342222,egypt
31/05/2023,114.1,26.8413871,7.310989247,25.49722581,egypt
30/06/2023,20.79,27.85444444,9.058466667,29.35241111,egypt
31/07/2023,2.22,28.77874194,9.659430108,30.99987097,egypt
31/08/2023,11.78,26.35209677,10.63390323,31.60108602,egypt
30/09/2023,28.65,23.48377778,9.8712,29.62674444,egypt
31/10/2023,170.9,18.92102151,9.645612903,25.52827957,egypt
30/11/2023,233.48,15.54821111,8.490466667,21.45851111,egypt
31/12/2023,356.81,13.75889247,7.469698925,17.109,egypt
31/01/2024,817.88,14.92375269,5.921698925,14.50026882,egypt
29/02/2024,298.35,18.251,5.654045977,14.7522069,egypt
31/03/2024,127.85,22.09407527,5.815569892,18.69186022,egypt
30/04/2024,48.17,26.07165556,6.779488889,23.20842222,egypt
31/05/2024,36.86,28.13029032,7.158462366,26.41943011,egypt
30/06/2024,7.75,29.16361111,8.647355556,31.05552222,egypt
31/07/2024,30.13,28.3908172,10.2636129,31.56246237,egypt
31/08/2024,129.83,25.28669892,11.41912903,31.83336559,egypt
30/09/2024,61.05,23.5753,10.79087778,29.55537778,egypt
31/10/2024,32.14,20.18184946,8.708763441,24.58962366,egypt
30/11/2024,121.42,15.85877778,7.6719,19.02473333,egypt
31/12/2024,207.42,14.10570968,6.084763441,15.14063441,egypt
31/01/2025,238.64,14.91551613,6.227580645,15.30224731,egypt
28/02/2025,123.53,17.94980952,5.113535714,13.9944881,egypt
31/03/2025,240.65,22.3971828,5.875483871,18.90590323,egypt
30/04/2025,42.97,25.64573333,6.051322222,22.56004444,egypt
31/05/2025,58.03,27.96521505,6.816849462,26.06188172,egypt
30/06/2025,11.63,29.6792,8.017322222,28.09021111,egypt
31/07/2025,8.15,28.79982796,9.290311828,30.50296774,egypt
31/08/2025,17.74,25.86316129,10.59589247,30.89434409,egypt
30/09/2025,48.18,23.91258889,9.689466667,28.15892222,egypt
31/10/2025,7.04,20.13604301,8.545817204,24.70547312,egypt
30/11/2025,278.23,15.65408889,7.777166667,21.0313,egypt
31/12/2025,472.74,-4.03588172,6.529053763,15.75401075,egypt
31/01/2026,243.84,3.714462366,5.622451613,14.89247312,egypt
28/02/2026,-119820.06,-163.9585357,-138.1815714,-126.9225,egypt
31/03/2026,-59940,-999,-999,-999,egypt
