date,precipitation,solar,humidity,temperature,area
30/09/2024,1403.11,19.39917262,6.659787879,19.26330303,South Africa
31/10/2024,1986.61,24.01470046,7.349953079,21.56078592,South Africa
30/11/2024,3529.76,25.54694048,9.249733333,23.71970909,South Africa
31/12/2024,3649.39,26.51728687,10.43558944,25.62171261,South Africa
31/01/2025,5221.42,25.84281106,12.21385337,24.7614956,South Africa
28/02/2025,4775.85,22.68242985,12.9148961,24.78286364,South Africa
31/03/2025,4305.37,20.32241359,12.48044575,23.52897947,South Africa
30/04/2025,4628.33,15.93219048,10.75101212,20.81847273,South Africa
31/05/2025,783.26,15.1809159,7.901249267,17.62153666,South Africa
30/06/2025,1593.51,13.2987381,6.569836364,15.02546667,South Africa
31/07/2025,1110.6,13.74330645,6.475002933,15.03400587,South Africa
31/08/2025,1585.75,16.85551267,6.289120235,16.75235191,South Africa
30/09/2025,1523.23,19.55022619,7.124666667,20.11826061,South Africa
31/10/2025,1742.12,23.04620392,8.211765396,21.80022287,South Africa
30/11/2025,4795.53,24.5147619,10.00576364,22.77666061,South Africa
31/12/2025,5349.35,25.79879608,11.27809971,23.74902639,South Africa
31/01/2026,5376.3,25.79540323,11.61435191,24.53150147,South Africa
28/02/2026,3700.95,-2.126875,12.05916234,24.82185714,South Africa
31/03/2026,-165779.78,-318.8300476,-190.9340242,-181.4456606,South Africa
