date;precipitation;solar;humidity;temperature;area
1/31/2018;122.3880194;175.3786767;74.13119015;23.06040507;Angola
2/28/2018;153.3114051;155.32649;77.05519853;23.24268289;Angola
3/31/2018;140.9636172;173.4912791;77.39812479;22.5116581;Angola
4/30/2018;104.9009472;160.3117608;77.78138897;21.94388779;Angola
5/31/2018;40.16395769;159.7137776;68.08308829;21.55088523;Angola
6/30/2018;1.687120627;161.7276468;49.20926522;19.6281672;Angola
7/31/2018;0.84440497;166.380417;43.99193745;20.10252362;Angola
8/31/2018;26.18870833;155.8936806;41.39285122;23.23008681;Angola
9/30/2018;66.65495502;163.0968369;49.44199841;24.37484775;Angola
10/31/2018;81.11794548;179.0519453;54.55885304;25.0561269;Angola
11/30/2018;125.2310476;178.0517836;60.87190153;25.27048981;Angola
12/31/2018;100.2181155;176.3040653;67.28080963;24.45108218;Angola
1/31/2019;143.3813396;173.2997001;73.42145313;23.55159719;Angola
2/28/2019;86.14812981;163.9704385;69.36511914;24.37959664;Angola
3/31/2019;38.98868898;183.1214898;62.53980929;25.54613902;Angola
4/30/2019;28.17587766;164.3909644;58.77478473;25.64515796;Angola
5/31/2019;7.689096937;165.9272353;44.54275191;24.48840658;Angola
6/30/2019;0.14947461;163.6568915;35.94832128;20.91257524;Angola
7/31/2019;0.861850822;164.3600902;30.29907235;20.79946402;Angola
8/31/2019;4.035925344;159.7419167;35.46302686;23.2577182;Angola
9/30/2019;19.71816745;166.8362424;39.1405643;25.20730215;Angola
10/31/2019;70.79341424;173.4707954;54.08814582;25.78851598;Angola
11/30/2019;77.97925409;165.4743628;62.94040243;25.19315546;Angola
12/31/2019;111.4930675;176.2612939;68.80974986;24.38468324;Angola
1/31/2020;151.8513144;168.1226997;74.66187748;23.81482676;Angola
2/29/2020;218.4676617;153.613986;75.8721139;23.6658831;Angola
3/31/2020;567.4397017;168.8165205;79.59978041;22.99378533;Angola
4/30/2020;123.4364327;160.4916727;79.96962879;22.06757331;Angola
5/31/2020;12.16922045;172.8093412;69.26680119;20.46589291;Angola
6/30/2020;1.196368735;159.5458865;59.52538838;18.66011651;Angola
7/31/2020;0.228258352;167.652554;48.9311608;18.6632835;Angola
8/31/2020;2.991510516;155.913431;42.66592089;22.05176451;Angola
9/30/2020;12.9393506;164.2454923;42.64037449;24.72989644;Angola
10/31/2020;32.63615522;181.4637173;48.29697724;26.50291851;Angola
11/30/2020;126.0916081;163.9668751;64.81080802;24.79200868;Angola
12/31/2020;118.2938277;169.4633871;70.83189962;23.52117702;Angola
1/31/2021;206.8769254;178.2517656;70.53140477;23.168155;Angola
2/28/2021;112.7821887;162.521405;75.31433141;22.89939579;Angola
3/31/2021;132.2270103;166.406825;76.70293363;22.91708546;Angola
4/30/2021;74.55680214;164.2216035;72.5145534;22.33403604;Angola
5/31/2021;29.85035669;168.9646872;61.70468461;20.96697075;Angola
6/30/2021;0.409670567;156.1262999;47.42195785;20.0137624;Angola
7/31/2021;0.163097567;166.5399455;39.38123507;19.75084602;Angola
8/31/2021;3.127195437;158.7853126;39.83364982;22.88492283;Angola
