entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature
Argentina,ARG,01/03/2023,Hydro,3.42,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/03/2023,Nuclear,0.63,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/03/2023,Other Fossil,0.31,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/03/2023,Solar,0.27,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/03/2023,Wind,1.1,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/03/2023,Total Generation,13.56,9306.57,17.65576344,9.571093864,17.53347857
Argentina,ARG,01/04/2023,Bioenergy,0.09,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Coal,0.24,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Gas,4.67,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Hydro,2.38,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Nuclear,0.67,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Other Fossil,0.19,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Solar,0.24,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Wind,1.07,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/04/2023,Total Generation,9.55,6815.83,12.66377284,7.892260652,14.04356468
Argentina,ARG,01/05/2023,Bioenergy,0.09,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Coal,0.05,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Gas,6.27,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Hydro,2.11,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Nuclear,0.68,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Other Fossil,0.17,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Solar,0.18,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Wind,1.16,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/05/2023,Total Generation,10.71,7153.71,8.920260454,7.09730536,12.11225084
Argentina,ARG,01/06/2023,Bioenergy,0.09,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Coal,0.24,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Gas,6.82,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Hydro,2.3,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Nuclear,0.68,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Other Fossil,0.22,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Solar,0.18,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Wind,1.25,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/06/2023,Total Generation,11.78,5707.27,7.441145679,6.195325815,9.757594527
Argentina,ARG,01/07/2023,Bioenergy,0.11,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Coal,0.27,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Gas,6,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Hydro,3.77,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Nuclear,0.7,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Other Fossil,0.15,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Solar,0.2,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Wind,1.08,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/07/2023,Total Generation,12.28,7052.58,7.928384707,5.801610478,9.080849783
Argentina,ARG,01/08/2023,Bioenergy,0.12,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Coal,0.2,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Gas,5.11,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Hydro,4.24,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Nuclear,0.72,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Other Fossil,0.11,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Solar,0.25,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Wind,1.44,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/08/2023,Total Generation,12.19,6551.7,11.20733811,5.687290808,10.25255176
Argentina,ARG,01/09/2023,Bioenergy,0.11,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Coal,0.13,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Gas,4.47,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Hydro,4.31,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Nuclear,0.81,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Other Fossil,0.11,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Solar,0.29,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Wind,1.15,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/09/2023,Total Generation,11.38,6900.41,14.62936296,6.227699248,11.29106716
Argentina,ARG,01/10/2023,Bioenergy,0.1,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Coal,0.02,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Gas,3.96,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Hydro,4.3,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Nuclear,0.86,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Other Fossil,0.08,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Solar,0.34,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Wind,1.32,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/10/2023,Total Generation,10.98,7288.99,19.69589964,6.814690759,13.57623736
Argentina,ARG,01/11/2023,Bioenergy,0.1,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Coal,0,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Gas,4.76,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Hydro,3.92,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Nuclear,0.87,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Other Fossil,0.13,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Solar,0.35,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Wind,1.46,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/11/2023,Total Generation,11.59,8686.91,23.04581975,7.598849624,15.13094527
Argentina,ARG,01/12/2023,Bioenergy,0.1,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Coal,0,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Gas,5.08,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Hydro,4.3,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Nuclear,1.08,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Other Fossil,0.12,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Solar,0.37,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Wind,1.23,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/12/2023,Total Generation,12.28,10805.52,24.84784946,8.873225806,17.07246269
Argentina,ARG,01/01/2024,Bioenergy,0.1,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Coal,0,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Gas,6.9,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Hydro,3.92,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Nuclear,1.14,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Other Fossil,0.12,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Solar,0.38,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Wind,1.33,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/01/2024,Total Generation,13.89,7803.09,25.70831302,9.398207616,18.86722918
Argentina,ARG,01/02/2024,Bioenergy,0.09,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Coal,0.09,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Gas,7.19,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Hydro,3.02,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Nuclear,0.99,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Other Fossil,0.17,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Solar,0.3,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Wind,1.16,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/02/2024,Total Generation,13.01,9410.62,21.18081992,9.926658024,19.17586464
Argentina,ARG,01/03/2024,Bioenergy,0.1,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Coal,0.08,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Gas,6.65,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Hydro,2.6,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Nuclear,1.1,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Other Fossil,0.16,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Solar,0.33,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Wind,1.37,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/03/2024,Total Generation,12.39,9949.58,17.24384946,9.233512006,17.22264564
Argentina,ARG,01/04/2024,Bioenergy,0.07,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Coal,0,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Gas,5.18,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Hydro,2.42,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Nuclear,1.11,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Other Fossil,0.06,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Solar,0.28,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Wind,1.38,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/04/2024,Total Generation,10.5,11468.38,11.88129136,8.234977444,14.11924627
Argentina,ARG,01/05/2024,Bioenergy,0.09,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Coal,0.33,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Gas,5.78,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Hydro,3.38,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Nuclear,1.13,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Other Fossil,0.2,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Solar,0.23,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Wind,1.11,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/05/2024,Total Generation,12.25,6446.19,8.509034648,6.119886005,9.543895041
Argentina,ARG,01/06/2024,Bioenergy,0.11,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Coal,0.19,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Gas,5.77,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Hydro,2.3,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Nuclear,1.13,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Other Fossil,0.11,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Solar,0.2,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Wind,1.24,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/06/2024,Total Generation,11.05,7892.99,7.092246914,6.127278195,9.484368159
Argentina,ARG,01/07/2024,Bioenergy,0.12,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Coal,0.31,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Gas,6.02,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Hydro,3.36,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Nuclear,1.17,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Other Fossil,0.15,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Solar,0.24,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Wind,1.36,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/07/2024,Total Generation,12.73,3223.94,8.483514934,5.116713558,7.939841117
Argentina,ARG,01/08/2024,Bioenergy,0.13,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Coal,0.13,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Gas,6.06,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Hydro,2.88,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Nuclear,0.72,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Other Fossil,0.12,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Solar,0.27,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Wind,1.28,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/08/2024,Total Generation,11.59,5976.54,10.54187814,5.350380791,8.97801637
Argentina,ARG,01/09/2024,Bioenergy,0.12,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Coal,0.04,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Gas,5.86,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Hydro,2.07,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Nuclear,0.48,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Other Fossil,0.08,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Solar,0.37,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Wind,1.53,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/09/2024,Total Generation,10.55,6527.17,15.01578519,5.980977444,11.6831592
Argentina,ARG,01/10/2024,Bioenergy,0.12,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Coal,0.03,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Gas,5.68,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Hydro,2.76,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Nuclear,0.39,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Other Fossil,0.12,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Solar,0.4,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Wind,1.43,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/10/2024,Total Generation,10.93,6757.36,19.83129032,7.37049236,14.26290804
Argentina,ARG,01/11/2024,Bioenergy,0.09,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Coal,0.05,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Gas,5.82,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Hydro,2.82,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Nuclear,0.4,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Other Fossil,0.11,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Solar,0.45,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Wind,1.54,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/11/2024,Total Generation,11.28,9137.43,23.36064444,8.21952381,15.80236567
Argentina,ARG,01/12/2024,Bioenergy,0.1,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Coal,0.05,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Gas,5.7,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Hydro,3.41,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Nuclear,0.68,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Other Fossil,0.08,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Solar,0.48,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Wind,1.45,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/12/2024,Total Generation,11.95,8139.56,25.59079092,8.151879699,16.53754213
Argentina,ARG,01/01/2025,Bioenergy,0.11,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Coal,0.16,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Gas,8.08,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Hydro,2.57,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Nuclear,0.88,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Other Fossil,0.11,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Solar,0.45,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Wind,1.45,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/01/2025,Total Generation,13.81,8519.86,25.35643011,9.128243997,19.28945113
Argentina,ARG,01/02/2025,Bioenergy,0.1,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Coal,0.16,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Gas,7.65,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Hydro,2.27,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Nuclear,0.79,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Other Fossil,0.14,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Solar,0.4,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Wind,1.37,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/02/2025,Total Generation,12.88,9145.18,22.15198942,9.518974221,18.91294243
Argentina,ARG,01/03/2025,Bioenergy,0.11,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Coal,0.07,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Gas,6.85,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Hydro,2.18,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Nuclear,0.91,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Other Fossil,0.12,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Solar,0.38,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Wind,1.44,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/03/2025,Total Generation,12.06,11760.96,16.84769415,9.200007276,16.80831728
Argentina,ARG,01/04/2025,Bioenergy,0.12,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Coal,0.05,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Gas,5.31,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Hydro,2.08,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Nuclear,0.9,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Other Fossil,0.06,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Solar,0.35,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Wind,1.45,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/04/2025,Total Generation,10.32,7530.99,12.11375556,7.755115288,13.45789801
Argentina,ARG,01/05/2025,Bioenergy,0.14,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Coal,0.05,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Gas,5.79,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Hydro,2.44,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Nuclear,0.93,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Other Fossil,0.08,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Solar,0.31,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Wind,1.59,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/05/2025,Total Generation,11.33,8438.23,8.79888172,7.168350715,11.78689215
Argentina,ARG,01/06/2025,Bioenergy,0.14,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Coal,0.45,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Gas,5.73,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Hydro,3.36,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Nuclear,0.84,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Other Fossil,0.1,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Solar,0.28,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Wind,1.56,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/06/2025,Total Generation,12.46,12630.42,7.413967901,5.805102757,8.31621393
Argentina,ARG,01/07/2025,Bioenergy,0.15,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Coal,0.39,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Gas,6,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Hydro,2.72,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Nuclear,0.89,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Other Fossil,0.12,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Solar,0.32,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Wind,1.53,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/07/2025,Total Generation,12.12,5821.79,8.15818399,5.818527771,8.696658642
Argentina,ARG,01/08/2025,Bioenergy,0.15,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Coal,0.33,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Gas,5.73,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Hydro,2.45,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Nuclear,0.94,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Other Fossil,0.05,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Solar,0.39,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Wind,1.52,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/08/2025,Total Generation,11.56,6901.06,11.03853286,5.803987388,9.352017333
Argentina,ARG,01/09/2025,Bioenergy,0.14,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Coal,0.25,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Gas,4.41,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Hydro,2.79,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Nuclear,0.91,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Other Fossil,0.04,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Solar,0.49,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Wind,1.62,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/09/2025,Total Generation,10.65,8041.52,15.36284938,6.358192982,11.50190796
Argentina,ARG,01/10/2025,Bioenergy,0.14,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Coal,0.23,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Gas,4.08,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Hydro,3.05,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Nuclear,0.93,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Other Fossil,0.05,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Solar,0.57,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Wind,1.86,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/10/2025,Total Generation,10.91,7485.43,20.1392736,6.80461072,13.36090997
Argentina,ARG,01/11/2025,Bioenergy,0.13,8358.62,24.04052593,7.48177193,15.26589801
Argentina,ARG,01/11/2025,Coal,0.26,8358.62,24.04052593,7.48177193,15.26589801
Argentina,ARG,01/11/2025,Gas,4.71,8358.62,24.04052593,7.48177193,15.26589801
Argentina,ARG,01/11/2025,Hydro,2.94,8358.62,24.04052593,7.48177193,15.26589801
