entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature
Colombia,COL,2018-01-01,Demand,5.52,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Clean,83.64,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Fossil,16.35,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas and Other Fossil,7.99,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,"Hydro, Bioenergy and Other Renewables",83.64,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Renewables,83.64,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind and Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Clean,4.5,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Fossil,0.88,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas and Other Fossil,0.43,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,"Hydro, Bioenergy and Other Renewables",4.5,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Renewables,4.5,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind and Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Bioenergy,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Coal,8.36,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas,7.99,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Hydro,83.64,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Other Fossil,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Bioenergy,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Coal,0.45,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas,0.43,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Hydro,4.5,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Other Fossil,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Total Generation,5.38,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Net Imports,0.14,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Clean,0.11,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Fossil,0.71,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas and Other Fossil,0.29,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,"Hydro, Bioenergy and Other Renewables",0.11,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Renewables,0.11,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind and Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,CO2 intensity,152.42,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Bioenergy,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Coal,0.42,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Gas,0.29,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Hydro,0.11,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Other Fossil,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Solar,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Wind,0.0,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-01-01,Total emissions,0.82,4.43505601,4.757663579,85.86734601,23.68196942
Colombia,COL,2018-02-01,Demand,5.15,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Clean,74.9,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Fossil,25.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas and Other Fossil,14.42,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,"Hydro, Bioenergy and Other Renewables",74.9,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Renewables,74.9,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind and Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Clean,3.79,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Fossil,1.27,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas and Other Fossil,0.73,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,"Hydro, Bioenergy and Other Renewables",3.79,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Renewables,3.79,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind and Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Bioenergy,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Coal,10.67,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas,13.83,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Hydro,74.9,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Other Fossil,0.59,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Bioenergy,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Coal,0.54,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas,0.7,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Hydro,3.79,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Other Fossil,0.03,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Total Generation,5.06,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Net Imports,0.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Clean,0.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Fossil,1.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas and Other Fossil,0.5,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,"Hydro, Bioenergy and Other Renewables",0.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Renewables,0.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind and Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,CO2 intensity,215.42,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Bioenergy,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Coal,0.5,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Gas,0.48,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Hydro,0.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Other Fossil,0.02,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Solar,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Wind,0.0,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-02-01,Total emissions,1.09,2.484494751,5.390846527,79.21497203,24.42554152
Colombia,COL,2018-03-01,Demand,5.69,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Clean,76.9,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Fossil,23.1,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas and Other Fossil,12.17,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,"Hydro, Bioenergy and Other Renewables",76.9,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Renewables,76.9,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind and Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Clean,4.36,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Fossil,1.31,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas and Other Fossil,0.69,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,"Hydro, Bioenergy and Other Renewables",4.36,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Renewables,4.36,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind and Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Bioenergy,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Coal,10.93,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas,11.64,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Hydro,76.9,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Other Fossil,0.53,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Bioenergy,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Coal,0.62,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas,0.66,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Hydro,4.36,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Other Fossil,0.03,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Total Generation,5.67,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Net Imports,0.02,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Clean,0.1,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Fossil,1.05,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas and Other Fossil,0.47,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,"Hydro, Bioenergy and Other Renewables",0.1,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Renewables,0.1,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind and Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,CO2 intensity,202.82,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Bioenergy,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Coal,0.58,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Gas,0.45,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Hydro,0.1,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Other Fossil,0.02,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Solar,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Wind,0.0,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-03-01,Total emissions,1.15,4.925649965,5.337265332,81.88494153,24.81960535
Colombia,COL,2018-04-01,Demand,5.51,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Clean,87.85,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Fossil,12.15,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas and Other Fossil,8.47,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,"Hydro, Bioenergy and Other Renewables",87.85,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Renewables,87.85,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind and Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Clean,4.77,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Fossil,0.66,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas and Other Fossil,0.46,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,"Hydro, Bioenergy and Other Renewables",4.77,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Renewables,4.77,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind and Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Bioenergy,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Coal,3.68,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas,8.29,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Hydro,87.85,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Other Fossil,0.18,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Bioenergy,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Coal,0.2,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas,0.45,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Hydro,4.77,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Other Fossil,0.01,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Total Generation,5.43,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Net Imports,0.08,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Clean,0.11,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Fossil,0.51,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas and Other Fossil,0.32,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,"Hydro, Bioenergy and Other Renewables",0.11,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Renewables,0.11,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind and Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,CO2 intensity,114.18,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Bioenergy,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Coal,0.19,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Gas,0.31,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Hydro,0.11,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Other Fossil,0.01,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Solar,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Wind,0.0,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-04-01,Total emissions,0.62,7.316293685,4.595747763,86.95712845,23.81928957
Colombia,COL,2018-05-01,Demand,5.71,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Clean,86.44,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Fossil,13.56,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas and Other Fossil,9.69,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,"Hydro, Bioenergy and Other Renewables",86.44,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Renewables,86.44,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind and Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Clean,4.91,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Fossil,0.77,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas and Other Fossil,0.55,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,"Hydro, Bioenergy and Other Renewables",4.91,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Renewables,4.91,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind and Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Bioenergy,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Coal,3.87,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas,9.51,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Hydro,86.44,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Other Fossil,0.18,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Bioenergy,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Coal,0.22,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas,0.54,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Hydro,4.91,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Other Fossil,0.01,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Total Generation,5.68,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Net Imports,0.03,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Clean,0.12,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Fossil,0.58,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas and Other Fossil,0.38,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,"Hydro, Bioenergy and Other Renewables",0.12,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Renewables,0.12,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind and Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,CO2 intensity,123.24,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Bioenergy,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Coal,0.2,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Gas,0.37,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Hydro,0.12,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Other Fossil,0.01,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Solar,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Wind,0.0,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-05-01,Total emissions,0.7,9.857571854,4.200399893,89.65093066,23.51339867
Colombia,COL,2018-06-01,Demand,5.59,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Clean,87.05,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Fossil,12.95,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas and Other Fossil,10.79,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,"Hydro, Bioenergy and Other Renewables",87.05,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Renewables,87.05,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind and Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Clean,4.84,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Fossil,0.72,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas and Other Fossil,0.6,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,"Hydro, Bioenergy and Other Renewables",4.84,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Renewables,4.84,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind and Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Bioenergy,0.18,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Coal,2.16,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas,10.61,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Hydro,86.87,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Other Fossil,0.18,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Bioenergy,0.01,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Coal,0.12,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas,0.59,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Hydro,4.83,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Other Fossil,0.01,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Total Generation,5.56,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Net Imports,0.03,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Clean,0.12,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Fossil,0.52,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas and Other Fossil,0.41,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,"Hydro, Bioenergy and Other Renewables",0.12,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Renewables,0.12,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind and Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,CO2 intensity,115.11,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Bioenergy,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Coal,0.11,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Gas,0.4,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Hydro,0.12,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Other Fossil,0.01,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Solar,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Wind,0.0,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-06-01,Total emissions,0.64,8.87434955,4.095739382,88.79998373,23.23976643
Colombia,COL,2018-07-01,Demand,5.82,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Clean,87.43,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Fossil,12.57,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Gas and Other Fossil,9.64,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,"Hydro, Bioenergy and Other Renewables",87.26,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Renewables,87.43,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Wind and Solar,0.17,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Clean,5.08,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Fossil,0.73,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Gas and Other Fossil,0.56,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,"Hydro, Bioenergy and Other Renewables",5.07,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Renewables,5.08,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Wind and Solar,0.01,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Bioenergy,0.0,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Coal,2.93,7.486154478,4.433104314,87.43016241,23.43371813
Colombia,COL,2018-07-01,Gas,9.47,7.486154478,4.433104314,87.43016241,23.43371813
