date,value
2019-01-31,174.95666666666668
2019-02-28,74.77166666666668
2019-03-31,87.43694444444445
2019-04-30,111.61361111111111
2019-05-31,144.37694444444443
2019-06-30,238.87861111111113
2019-07-31,155.7538888888889
2019-08-31,152.97444444444446
2019-09-30,124.20916666666668
2019-10-31,206.10861111111112
2019-11-30,226.08555555555557
2019-12-31,267.57666666666665
2020-01-31,139.57555555555555
2020-02-29,106.32027777777778
2020-03-31,125.24527777777779
2020-04-30,168.90416666666667
2020-05-31,185.2852777777778
2020-06-30,266.50944444444445
2020-07-31,247.2886111111111
2020-08-31,163.85888888888888
2020-09-30,263.12333333333333
2020-10-31,298.19444444444446
2020-11-30,309.15472222222223
2020-12-31,267.1311111111111
2021-01-31,293.47277777777776
2021-02-28,93.11861111111111
2021-03-31,172.96888888888887
2021-04-30,132.1677777777778
2021-05-31,214.20833333333334
2021-06-30,157.91444444444443
2021-07-31,197.70888888888888
2021-08-31,241.44500000000002
2021-09-30,244.26777777777778
2021-10-31,243.67083333333335
2021-11-30,298.98333333333335
2021-12-31,273.3038888888889
2022-01-31,175.7188888888889
2022-02-28,213.92166666666665
2022-03-31,167.1327777777778
2022-04-30,188.6825
2022-05-31,208.01638888888888
2022-06-30,207.68694444444446
2022-07-31,229.68666666666667
2022-08-31,222.38166666666666
2022-09-30,246.89472222222224
2022-10-31,322.1980555555556
2022-11-30,280.7038888888889
2022-12-31,353.28027777777777
2023-01-31,277.2888888888889
2023-02-28,152.21583333333334
2023-03-31,152.42916666666667
2023-04-30,106.80722222222222
2023-05-31,164.60888888888888
2023-06-30,168.8552777777778
2023-07-31,242.70361111111112
2023-08-31,175.02638888888887
2023-09-30,250.60944444444445
2023-10-31,176.37694444444443
2023-11-30,328.01194444444445
2023-12-31,285.9616666666667
2024-01-31,222.8111111111111
2024-02-29,113.54805555555555
2024-03-31,125.37361111111112
2024-04-30,114.8075
2024-05-31,192.52166666666668
2024-06-30,258.0463888888889
2024-07-31,199.06527777777777
2024-08-31,256.79777777777775
2024-09-30,228.9377777777778
2024-10-31,233.95222222222222
2024-11-30,302.2338888888889
2024-12-31,300.9194444444444
2025-01-31,343.2372222222223
2025-02-28,148.845
2025-03-31,181.54277777777776
2025-04-30,171.2761111111111
2025-05-31,197.16277777777776
2025-06-30,203.1952777777778
2025-07-31,136.48944444444444
2025-08-31,231.90388888888887
2025-09-30,245.8061111111111
2025-10-31,252.14055555555555
2025-11-30,355.63972222222225
2025-12-31,310.48777777777775
2026-01-31,282.29333333333335
2026-02-28,232.96
2026-03-31,197.62
2026-04-30,122.24805555555555
2026-05-31,0.0
