date,value
2019-01-31,93.05307692307692
2019-02-28,56.90794871794872
2019-03-31,97.19076923076923
2019-04-30,57.162948717948716
2019-05-31,42.36615384615384
2019-06-30,47.32833333333333
2019-07-31,31.673589743589744
2019-08-31,37.88820512820513
2019-09-30,27.047435897435896
2019-10-31,28.880897435897438
2019-11-30,30.51576923076923
2019-12-31,32.33358974358974
2020-01-31,96.25794871794872
2020-02-29,95.87038461538461
2020-03-31,98.47102564102565
2020-04-30,60.94141025641026
2020-05-31,69.58038461538462
2020-06-30,49.2451282051282
2020-07-31,41.34358974358974
2020-08-31,42.132051282051286
2020-09-30,35.07320512820513
2020-10-31,44.95384615384616
2020-11-30,43.62166666666666
2020-12-31,91.58371794871795
2021-01-31,108.8098717948718
2021-02-28,104.48705128205128
2021-03-31,102.4898717948718
2021-04-30,69.16038461538461
2021-05-31,49.02961538461538
2021-06-30,62.550384615384615
2021-07-31,47.349871794871795
2021-08-31,34.323974358974354
2021-09-30,35.93653846153846
2021-10-31,42.32871794871795
2021-11-30,66.40358974358975
2021-12-31,75.56679487179487
2022-01-31,101.01717948717949
2022-02-28,84.68474358974359
2022-03-31,84.26064102564102
2022-04-30,67.87551282051282
2022-05-31,63.36217948717949
2022-06-30,62.29807692307692
2022-07-31,46.80307692307692
2022-08-31,50.37679487179487
2022-09-30,42.45102564102564
2022-10-31,63.139487179487176
2022-11-30,65.39769230769231
2022-12-31,84.24717948717948
2023-01-31,110.56923076923077
2023-02-28,103.77371794871796
2023-03-31,73.53102564102564
2023-04-30,79.54089743589743
2023-05-31,55.025
2023-06-30,45.02576923076923
2023-07-31,43.81846153846154
2023-08-31,26.31820512820513
2023-09-30,20.323974358974358
2023-10-31,29.48448717948718
2023-11-30,40.97717948717949
2023-12-31,64.04102564102564
2024-01-31,102.1423076923077
2024-02-29,66.77128205128206
2024-03-31,99.51166666666667
2024-04-30,62.515897435897436
2024-05-31,44.52333333333333
2024-06-30,45.995000000000005
2024-07-31,38.89448717948718
2024-08-31,42.77846153846154
2024-09-30,30.644102564102564
2024-10-31,33.51525641025641
2024-11-30,51.675000000000004
2024-12-31,93.5074358974359
2025-01-31,102.07692307692308
2025-02-28,117.01692307692308
2025-03-31,104.74897435897435
2025-04-30,78.98551282051282
2025-05-31,62.834230769230764
2025-06-30,54.02833333333333
2025-07-31,53.3925641025641
2025-08-31,42.61666666666667
2025-09-30,41.50525641025641
2025-10-31,47.81602564102564
2025-11-30,63.13051282051282
2025-12-31,84.83769230769231
2026-01-31,124.95282051282051
2026-02-28,102.54794871794871
2026-03-31,111.16615384615385
2026-04-30,74.22628205128206
2026-05-31,0.0
