date,value
2019-01-31,16.34972258064516
2019-02-28,16.445535714285715
2019-03-31,16.662909677419357
2019-04-30,17.305513333333334
2019-05-31,17.943754838709676
2019-06-30,18.106106666666665
2019-07-31,17.642393548387098
2019-08-31,17.77104516129032
2019-09-30,18.124593333333333
2019-10-31,17.952032258064516
2019-11-30,18.131226666666667
2019-12-31,17.917670967741937
2020-01-31,16.91673548387097
2020-02-29,16.738075862068964
2020-03-31,16.57496774193548
2020-04-30,17.19826
2020-05-31,17.8949935483871
2020-06-30,17.6597
2020-07-31,17.59352258064516
2020-08-31,17.754961290322584
2020-09-30,17.87572
2020-10-31,17.793651612903226
2020-11-30,17.695693333333335
2020-12-31,17.13689677419355
2021-01-31,16.615548387096773
2021-02-28,16.735485714285712
2021-03-31,16.38458064516129
2021-04-30,17.037786666666666
2021-05-31,17.173174193548384
2021-06-30,17.145793333333334
2021-07-31,17.000406451612903
2021-08-31,17.173367741935486
2021-09-30,17.302200000000003
2021-10-31,17.837748387096774
2021-11-30,17.28502
2021-12-31,17.181406451612904
2022-01-31,15.904225806451613
2022-02-28,16.16942142857143
2022-03-31,16.64690322580645
2022-04-30,17.199180000000002
2022-05-31,17.643987096774193
2022-06-30,17.348599999999998
2022-07-31,17.59882580645161
2022-08-31,17.48221935483871
2022-09-30,17.767053333333333
2022-10-31,17.824129032258064
2022-11-30,17.568826666666666
2022-12-31,16.53226451612903
2023-01-31,16.192309677419352
2023-02-28,16.02665
2023-03-31,16.225954838709676
2023-04-30,16.989240000000002
2023-05-31,18.201187096774195
2023-06-30,18.139853333333335
2023-07-31,18.429270967741935
2023-08-31,18.545270967741935
2023-09-30,18.72533333333333
2023-10-31,18.749090322580646
2023-11-30,18.777233333333335
2023-12-31,18.3326
2024-01-31,17.46628387096774
2024-02-29,17.350220689655174
2024-03-31,17.511090322580646
2024-04-30,18.24647333333333
2024-05-31,19.088212903225806
2024-06-30,18.7596
2024-07-31,18.33152258064516
2024-08-31,18.208148387096774
2024-09-30,18.59278
2024-10-31,18.461161290322583
2024-11-30,18.099913333333333
2024-12-31,17.78181935483871
2025-01-31,16.917309677419354
2025-02-28,16.820128571428572
2025-03-31,17.062529032258066
2025-04-30,17.72936
2025-05-31,18.153180645161292
2025-06-30,18.0726
2025-07-31,17.665580645161292
2025-08-31,17.905670967741937
2025-09-30,18.143813333333334
2025-10-31,18.19849677419355
2025-11-30,18.078306666666666
2025-12-31,17.322548387096774
2026-01-31,17.15390322580645
2026-02-28,16.65532142857143
2026-03-31,16.82431612903226
2026-04-30,17.43978
2026-05-31,
