date,value
2019-01-31,1.664439728353141
2019-02-28,1.7836372180451128
2019-03-31,2.9615449915110355
2019-04-30,4.266271929824561
2019-05-31,5.645305602716468
2019-06-30,7.452008771929825
2019-07-31,8.305696095076401
2019-08-31,7.148718166383701
2019-09-30,5.4811228070175435
2019-10-31,4.157928692699491
2019-11-30,2.279456140350877
2019-12-31,2.1289813242784383
2020-01-31,1.9054923599320883
2020-02-29,2.262803992740472
2020-03-31,2.786842105263158
2020-04-30,4.275815789473684
2020-05-31,6.318106960950764
2020-06-30,6.62040350877193
2020-07-31,8.63820882852292
2020-08-31,7.61308998302207
2020-09-30,5.1872456140350875
2020-10-31,3.524736842105263
2020-11-30,2.329421052631579
2020-12-31,1.4331748726655347
2021-01-31,1.4774023769100169
2021-02-28,1.901954887218045
2021-03-31,2.5681324278438034
2021-04-30,4.0042017543859645
2021-05-31,6.182758913412563
2021-06-30,7.229201754385965
2021-07-31,8.557130730050932
2021-08-31,7.631553480475382
2021-09-30,4.861368421052632
2021-10-31,3.5088539898132427
2021-11-30,2.396771929824561
2021-12-31,2.02553480475382
2022-01-31,1.7874702886247877
2022-02-28,2.0735996240601504
2022-03-31,2.6230645161290322
2022-04-30,4.58628947368421
2022-05-31,6.041358234295416
2022-06-30,7.492587719298245
2022-07-31,8.220764006791171
2022-08-31,7.4929966044142615
2022-09-30,5.3655877192982455
2022-10-31,3.8599320882852295
2022-11-30,2.7841842105263157
2022-12-31,1.4867996604414262
2023-01-31,1.433132427843803
2023-02-28,1.9620488721804512
2023-03-31,3.1820797962648557
2023-04-30,3.880105263157895
2023-05-31,5.52072156196944
2023-06-30,6.94288596491228
2023-07-31,8.628030560271647
2023-08-31,7.941358234295416
2023-09-30,6.269605263157895
2023-10-31,4.619185059422751
2023-11-30,3.355535087719298
2023-12-31,2.0570967741935484
2024-01-31,1.7270373514431239
2024-02-29,1.7255263157894736
2024-03-31,2.8198217317487266
2024-04-30,4.953131578947368
2024-05-31,5.790407470288624
2024-06-30,9.035622807017544
2024-07-31,9.712325976230899
2024-08-31,8.425840407470288
2024-09-30,5.45278947368421
2024-10-31,4.259414261460102
2024-11-30,2.957114035087719
2024-12-31,1.8949575551782682
2025-01-31,1.914219015280136
2025-02-28,1.7851785714285715
2025-03-31,2.8705432937181667
2025-04-30,5.01930701754386
2025-05-31,6.237818336162989
2025-06-30,8.285342105263158
2025-07-31,8.367903225806453
2025-08-31,7.820212224108659
2025-09-30,5.936605263157895
2025-10-31,3.77525466893039
2025-11-30,3.021
2025-12-31,2.0971477079796266
2026-01-31,1.590967741935484
2026-02-28,2.063345864661654
2026-03-31,3.0231663837011884
2026-04-30,4.462315789473684
2026-05-31,
