date,value
2019-01-31,-10.45797962648557
2019-02-28,-9.111174812030075
2019-03-31,0.7219524617996603
2019-04-30,8.166175438596492
2019-05-31,15.291392190152802
2019-06-30,20.916219298245615
2019-07-31,24.10028862478778
2019-08-31,21.72946519524618
2019-09-30,14.746763157894737
2019-10-31,8.466044142614601
2019-11-30,-3.541377192982456
2019-12-31,-6.399227504244482
2020-01-31,-7.839855687606112
2020-02-29,-4.474110707803994
2020-03-31,0.9142190152801358
2020-04-30,9.409228070175438
2020-05-31,17.233098471986416
2020-06-30,20.714342105263157
2020-07-31,24.067173174872664
2020-08-31,21.472190152801357
2020-09-30,14.493640350877193
2020-10-31,6.675730050933786
2020-11-30,-2.6988333333333334
2020-12-31,-11.390220713073004
2021-01-31,-11.878225806451614
2021-02-28,-7.988806390977444
2021-03-31,-2.363081494057725
2021-04-30,8.048666666666666
2021-05-31,17.958268251273346
2021-06-30,21.787508771929826
2021-07-31,24.73750424448217
2021-08-31,23.428200339558572
2021-09-30,14.852307017543861
2021-10-31,5.847911714770798
2021-11-30,-2.462342105263158
2021-12-31,-7.061825127334465
2022-01-31,-8.98409168081494
2022-02-28,-6.0302349624060145
2022-03-31,-2.2440662139219016
2022-04-30,10.070140350877193
2022-05-31,15.962640067911716
2022-06-30,21.96317543859649
2022-07-31,23.85346349745331
2022-08-31,22.17720713073005
2022-09-30,16.709842105263156
2022-10-31,7.459482173174872
2022-11-30,-2.47640350877193
2022-12-31,-11.094550084889644
2023-01-31,-12.041307300509338
2023-02-28,-7.291983082706766
2023-03-31,2.261935483870968
2023-04-30,7.974850877192982
2023-05-31,15.440797962648556
2023-06-30,21.828929824561403
2023-07-31,25.150594227504246
2023-08-31,22.779006791171476
2023-09-30,15.837070175438594
2023-10-31,8.826383701188455
2023-11-30,1.771061403508772
2023-12-31,-7.905526315789474
2024-01-31,-10.141281833616299
2024-02-29,-9.35010889292196
2024-03-31,-0.8072495755517827
2024-04-30,10.144359649122807
2024-05-31,14.528777589134126
2024-06-30,22.839508771929825
2024-07-31,24.091078098471986
2024-08-31,22.455780984719862
2024-09-30,14.728254385964911
2024-10-31,7.504609507640067
2024-11-30,-0.8421754385964912
2024-12-31,-7.771612903225806
2025-01-31,-7.886468590831919
2025-02-28,-7.690855263157895
2025-03-31,0.3407809847198641
2025-04-30,10.874087719298245
2025-05-31,17.260288624787776
2025-06-30,22.60692105263158
2025-07-31,24.504312393887947
2025-08-31,21.983387096774194
2025-09-30,15.70409649122807
2025-10-31,7.024584040747029
2025-11-30,0.7921666666666666
2025-12-31,-6.735483870967742
2026-01-31,-11.102292020373515
2026-02-28,-7.279774436090226
2026-03-31,0.31495755517826807
2026-04-30,11.267605263157895
2026-05-31,
