date,value
2019-01-31,4.992506203473945
2019-02-28,8.551446886446886
2019-03-31,13.146087675765095
2019-04-30,17.51751282051282
2019-05-31,22.62990901571547
2019-06-30,23.718119658119658
2019-07-31,22.88330024813896
2019-08-31,19.582952853598016
2019-09-30,14.485880341880343
2019-10-31,10.130115798180315
2019-11-30,5.796
2019-12-31,3.9947725392886686
2020-01-31,4.768842018196857
2020-02-29,8.279796640141468
2020-03-31,13.95210918114144
2020-04-30,17.85845299145299
2020-05-31,22.437022332506203
2020-06-30,24.401102564102565
2020-07-31,23.14707196029777
2020-08-31,19.418858560794046
2020-09-30,15.172547008547008
2020-10-31,9.928006617038875
2020-11-30,5.697196581196581
2020-12-31,4.342655086848635
2021-01-31,5.451877584780811
2021-02-28,8.472289377289377
2021-03-31,12.93914805624483
2021-04-30,18.731136752136752
2021-05-31,23.309057071960297
2021-06-30,24.515264957264957
2021-07-31,23.228833746898264
2021-08-31,20.34935483870968
2021-09-30,15.075794871794871
2021-10-31,9.600322580645162
2021-11-30,5.644837606837608
2021-12-31,4.0069561621174525
2022-01-31,4.96524400330852
2022-02-28,8.791804029304028
2022-03-31,12.948287841191068
2022-04-30,18.043256410256408
2022-05-31,21.075012406947888
2022-06-30,23.83505982905983
2022-07-31,23.0075682382134
2022-08-31,20.53192721257237
2022-09-30,14.95471794871795
2022-10-31,9.546749379652606
2022-11-30,5.0793931623931625
2022-12-31,4.589354838709678
2023-01-31,5.606401985111662
2023-02-28,8.497051282051283
2023-03-31,13.8579735318445
2023-04-30,18.826589743589743
2023-05-31,21.981075268817204
2023-06-30,23.841982905982906
2023-07-31,22.967493796526053
2023-08-31,19.497502067824648
2023-09-30,14.532128205128204
2023-10-31,9.311935483870966
2023-11-30,5.611094017094017
2023-12-31,3.9982712985938793
2024-01-31,5.068593879239041
2024-02-29,8.934252873563217
2024-03-31,13.2604052936311
2024-04-30,18.242589743589743
2024-05-31,21.116327543424315
2024-06-30,23.450615384615386
2024-07-31,22.210206782464848
2024-08-31,18.892787427626136
2024-09-30,15.1911452991453
2024-10-31,9.154681555004135
2024-11-30,5.340999999999999
2024-12-31,4.053416046319272
2025-01-31,5.072125723738627
2025-02-28,8.667115384615384
2025-03-31,13.52765095119934
2025-04-30,17.599769230769233
2025-05-31,22.047998345740282
2025-06-30,23.01848717948718
2025-07-31,22.937543424317617
2025-08-31,19.535326716294456
2025-09-30,14.454179487179486
2025-10-31,9.940802315963605
2025-11-30,5.637589743589744
2025-12-31,3.678693134822167
2026-01-31,5.359707747449683
2026-02-28,8.966391941391942
2026-03-31,13.914185277088503
2026-04-30,17.28546674679487
2026-05-31,
