entity,entity code,date,series,generation_TWh,precipitation,solar,humidity,temperature,time_idx,month_num,month,month_sin,month_cos,target_lag_1,target_lag_3,target_lag_6,target_lag_12,target_roll_mean_3,target_roll_std_3,target_roll_mean_6,target_roll_std_6,target_roll_mean_12,target_roll_std_12,sample_weight
Argentina,ARG,2021-11-01,Solar,0.28,9148.35,23.81314815,7.65475188,15.31762189,46,11,11,-0.5000000000000004,0.8660254037844384,0.27,0.17,0.12,0.19,0.21,0.0529150262212916,0.1666666666666666,0.058878405775519,0.1733333333333333,0.0437624441176623,1.131370849898476
Argentina,ARG,2021-12-01,Solar,0.25,5954.85,26.25464038,8.478488964,17.94673568,47,12,12,-2.4492935982947064e-16,1.0,0.28,0.19,0.11,0.22,0.2466666666666666,0.0493288286231622,0.1933333333333333,0.0688960569747404,0.1808333333333333,0.053505876199524,1.118033988749895
Argentina,ARG,2022-01-01,Solar,0.26,9852.25,24.97766547,9.030599078,18.93040443,48,1,1,0.4999999999999999,0.8660254037844387,0.25,0.27,0.14,0.19,0.2666666666666666,0.0152752523165185,0.2166666666666666,0.0578503817331111,0.1833333333333333,0.0561383572213789,1.1224972160321824
Argentina,ARG,2022-02-01,Solar,0.25,7995.94,22.12714286,8.724253491,17.81704957,49,2,2,0.8660254037844386,0.5000000000000001,0.26,0.28,0.17,0.17,0.2633333333333333,0.0152752523165186,0.2366666666666666,0.0454606056566196,0.1891666666666667,0.060371325724196,1.118033988749895
Argentina,ARG,2022-03-01,Solar,0.26,11200.22,17.45463799,8.28770798,15.53478093,50,3,3,1.0,6.123233995736766e-17,0.25,0.25,0.19,0.16,0.2533333333333333,0.0057735026918939,0.25,0.031622776601684,0.1958333333333334,0.0624439142290297,1.1224972160321824
Argentina,ARG,2022-04-01,Solar,0.23,9163.94,12.78480247,7.559325815,13.293301,51,4,4,0.8660254037844387,-0.4999999999999998,0.26,0.26,0.27,0.15,0.2566666666666666,0.0057735026918939,0.2616666666666666,0.0116904519445007,0.2041666666666667,0.0638831793671902,1.1090536506409416
Argentina,ARG,2022-05-01,Solar,0.19,5389.06,9.148578256,6.193267039,10.25991574,52,5,5,0.4999999999999999,-0.8660254037844387,0.23,0.25,0.28,0.12,0.2466666666666667,0.0152752523165185,0.255,0.0164316767251554,0.2108333333333333,0.0618588324454572,1.0908712114635717
Argentina,ARG,2022-06-01,Solar,0.16,5066.61,7.409320988,5.545097744,8.1424801,53,6,6,1.2246467991473532e-16,-1.0,0.19,0.26,0.25,0.11,0.2266666666666666,0.035118845842842,0.24,0.0268328157299977,0.2166666666666666,0.0554868261733168,1.0770329614269007
Argentina,ARG,2022-07-01,Solar,0.18,6493.1,8.152284349,5.60739025,8.729749639,54,7,7,-0.4999999999999997,-0.8660254037844388,0.16,0.23,0.26,0.14,0.1933333333333333,0.035118845842842,0.2249999999999999,0.0413521462562708,0.2208333333333333,0.0481396327616263,1.0862780491200217
Argentina,ARG,2022-08-01,Solar,0.23,5182.84,11.34937395,5.440844046,9.15368079,55,8,8,-0.8660254037844385,-0.5000000000000004,0.18,0.19,0.25,0.17,0.1766666666666666,0.0152752523165184,0.2116666666666666,0.0407021702943059,0.2241666666666667,0.043161079549506,1.1090536506409416
Argentina,ARG,2022-09-01,Solar,0.26,6061.89,15.42074321,5.627320802,10.56088806,56,9,9,-1.0,-1.8369701987210294e-16,0.23,0.16,0.26,0.19,0.19,0.0360555127546394,0.2083333333333333,0.0376386326354542,0.2291666666666667,0.0396480730549379,1.1224972160321824
Argentina,ARG,2022-10-01,Solar,0.32,6921.53,20.40857587,6.485015765,12.65071497,57,10,10,-0.8660254037844386,0.5000000000000001,0.26,0.18,0.23,0.27,0.2233333333333333,0.0404145188432735,0.2083333333333333,0.0376386326354542,0.235,0.0384943915631639,1.1489125293076057
Argentina,ARG,2022-11-01,Solar,0.3,6254.89,25.10239753,7.399781955,15.97956965,58,11,11,-0.5000000000000004,0.8660254037844384,0.32,0.23,0.19,0.28,0.27,0.0458257569495582,0.2233333333333333,0.0595538971576729,0.2391666666666666,0.0448144321991625,1.140175425099138
Argentina,ARG,2022-12-01,Solar,0.3,6513.54,26.4492042068,8.226063546,17.89422244,59,12,12,-2.4492935982947064e-16,1.0,0.3,0.26,0.16,0.25,0.2933333333333334,0.0305505046330387,0.2416666666666667,0.064005208121423,0.2408333333333333,0.0467990546395065,1.140175425099138
Argentina,ARG,2023-01-01,Solar,0.31,8792.88,25.20364397,9.199323308,19.08776601,60,1,1,0.4999999999999999,0.8660254037844387,0.3,0.32,0.18,0.26,0.3066666666666667,0.0115470053837921,0.2649999999999999,0.0528204505849771,0.245,0.0498178500320736,1.1445523142259597
Argentina,ARG,2023-02-01,Solar,0.27,8158.35,22.34031746,9.058378088,18.39075693,61,2,2,0.8660254037844386,0.5000000000000001,0.31,0.3,0.23,0.25,0.3033333333333333,0.0057735026918954,0.2866666666666667,0.0344480284873704,0.2491666666666666,0.0531649804995276,1.1269427669584644
Argentina,ARG,2023-03-01,Solar,0.27,9306.57,17.65576344,9.571093864,17.53347857,62,3,3,1.0,6.123233995736766e-17,0.27,0.3,0.26,0.26,0.2933333333333334,0.020816659994661,0.2933333333333333,0.0233809038890006,0.2508333333333333,0.053505876199524,1.1269427669584644
Argentina,ARG,2023-04-01,Solar,0.24,6815.83,12.66377284,7.892260652,14.04356468,63,4,4,0.8660254037844387,-0.4999999999999998,0.27,0.31,0.32,0.23,0.2833333333333334,0.0230940107675847,0.295,0.0207364413533281,0.2516666666666666,0.0537389875963326,1.1135528725660044
Argentina,ARG,2023-05-01,Solar,0.18,7153.71,8.920260454,7.09730536,12.11225084,64,5,5,0.4999999999999999,-0.8660254037844387,0.24,0.27,0.3,0.19,0.26,0.0173205080756882,0.2816666666666667,0.0263944438597725,0.2525,0.0534492112366326,1.0862780491200217
Argentina,ARG,2023-06-01,Solar,0.18,5707.27,7.441145679,6.195325815,9.757594527,65,6,6,1.2246467991473532e-16,-1.0,0.18,0.27,0.3,0.16,0.23,0.0458257569495581,0.2616666666666666,0.0470814896394186,0.2516666666666666,0.0545782729553425,1.0862780491200217
Argentina,ARG,2023-07-01,Solar,0.2,7052.58,7.928384707,5.801610478,9.080849783,66,7,7,-0.4999999999999997,-0.8660254037844388,0.18,0.24,0.31,0.18,0.2,0.034641016151377,0.2416666666666667,0.0526940856896358,0.2533333333333333,0.0517570080161892,1.095445115010332
Argentina,ARG,2023-08-01,Solar,0.25,6551.7,11.20733811,5.687290808,10.25255176,67,8,8,-0.8660254037844385,-0.5000000000000004,0.2,0.18,0.27,0.23,0.1866666666666666,0.011547005383791,0.2233333333333333,0.0422689799577264,0.255,0.0494515373416696,1.118033988749895
Argentina,ARG,2023-09-01,Solar,0.29,6900.41,14.62936296,6.227699248,11.29106716,68,9,9,-1.0,-1.8369701987210294e-16,0.25,0.18,0.27,0.26,0.21,0.0360555127546394,0.22,0.0384707681233428,0.2566666666666666,0.0488659266552757,1.1357816691600546
Argentina,ARG,2023-10-01,Solar,0.34,7288.99,19.69589964,6.814690759,13.57623736,69,10,10,-0.8660254037844386,0.5000000000000001,0.29,0.2,0.24,0.32,0.2466666666666667,0.0450924975282286,0.2233333333333333,0.0441210456207316,0.2591666666666666,0.0498102459947811,1.1575836902790226
Argentina,ARG,2023-11-01,Solar,0.35,8686.91,23.04581975,7.598849624,15.13094527,70,11,11,-0.5000000000000004,0.8660254037844384,0.34,0.25,0.18,0.3,0.2933333333333334,0.0450924975282287,0.24,0.0654217089351846,0.2608333333333333,0.0523030215246314,1.161895003862225
Argentina,ARG,2023-12-01,Solar,0.37,10805.52,24.84784946,8.873225806,17.07246269,71,12,12,-2.4492935982947064e-16,1.0,0.35,0.29,0.18,0.3,0.3266666666666666,0.032145502536643,0.2683333333333333,0.0708284312029193,0.2649999999999999,0.0574456264653803,1.1704699910719625
Argentina,ARG,2024-01-01,Solar,0.38,7803.09,25.70831302,9.398207616,18.86722918,72,1,1,0.4999999999999999,0.8660254037844387,0.37,0.34,0.2,0.31,0.3533333333333333,0.0152752523165192,0.3,0.06572670690062,0.2708333333333333,0.0644498865692398,1.174734012447073
Argentina,ARG,2024-02-01,Solar,0.3,9410.62,21.18081992,9.7801143458,19.17586464,73,2,2,0.8660254037844386,0.5000000000000001,0.38,0.35,0.25,0.27,0.3666666666666667,0.0152752523165193,0.33,0.0501996015920446,0.2766666666666666,0.0711379368593584,1.140175425099138
Argentina,ARG,2024-03-01,Solar,0.33,9949.58,17.24384946,9.233512006,17.22264564,74,3,3,1.0,6.123233995736766e-17,0.3,0.37,0.29,0.27,0.3500000000000001,0.0435889894354066,0.3383333333333333,0.0365604522218569,0.2791666666666667,0.0714089799972134,1.1532562594670797
Argentina,ARG,2024-04-01,Solar,0.28,11468.38,11.88129136,8.234977444,14.11924627,75,4,4,0.8660254037844387,-0.4999999999999998,0.33,0.38,0.34,0.24,0.3366666666666666,0.0404145188432736,0.345,0.0288097205817761,0.2841666666666667,0.0727958956551977,1.131370849898476
Argentina,ARG,2024-05-01,Solar,0.23,6446.19,8.509034648,6.119886005,9.543895041,76,5,5,0.4999999999999999,-0.8660254037844387,0.28,0.3,0.35,0.18,0.3033333333333334,0.0251661147842353,0.335,0.0393700393700592,0.2875,0.0714938013842014,1.1090536506409416
Argentina,ARG,2024-06-01,Solar,0.2,7892.99,7.13044688921,6.127278195,9.484368159,77,6,6,1.2246467991473532e-16,-1.0,0.23,0.33,0.37,0.18,0.2800000000000001,0.0499999999999997,0.315,0.0568330889535314,0.2916666666666667,0.065897073094518,1.095445115010332
Argentina,ARG,2024-07-01,Solar,0.24,3907.9733,8.483514934,5.14678763036,7.939841117,78,7,7,-0.4999999999999997,-0.8660254037844388,0.2,0.28,0.38,0.2,0.2366666666666667,0.0404145188432732,0.2866666666666667,0.0656251984123986,0.2933333333333333,0.0630055312627152,1.1135528725660044
Argentina,ARG,2024-08-01,Solar,0.27,5976.54,10.54187814,5.350380791,8.97801637,79,8,8,-0.8660254037844385,-0.5000000000000004,0.24,0.23,0.3,0.25,0.2233333333333333,0.0208166599946602,0.2633333333333333,0.04844240566556,0.2966666666666667,0.0585170267891529,1.1269427669584644
Argentina,ARG,2024-09-01,Solar,0.37,6527.17,15.01578519,5.980977444,11.6831592,80,9,9,-1.0,-1.8369701987210294e-16,0.27,0.2,0.33,0.29,0.2366666666666667,0.0351188458428418,0.2583333333333333,0.0453504869507118,0.2983333333333333,0.0573400277980295,1.1704699910719625
Argentina,ARG,2024-10-01,Solar,0.4,6757.36,19.83129032,7.37049236,14.26290804,81,10,10,-0.8660254037844386,0.5000000000000001,0.37,0.24,0.28,0.34,0.2933333333333334,0.0680685928555402,0.265,0.0589067059000926,0.305,0.0608276253029823,1.1832159566199232
Argentina,ARG,2024-11-01,Solar,0.45,9137.43,23.36064444,8.21952381,15.80236567,82,11,11,-0.5000000000000004,0.8660254037844384,0.4,0.27,0.23,0.35,0.3466666666666667,0.0680685928555402,0.285,0.0811788149704097,0.31,0.0661953033214457,1.2041594578792296
Argentina,ARG,2024-12-01,Solar,0.48,8139.56,25.59079092,8.151879699,16.53754213,83,12,12,-2.4492935982947064e-16,1.0,0.45,0.37,0.2,0.37,0.4066666666666667,0.0404145188432736,0.3216666666666667,0.099079092984679,0.3183333333333333,0.0770871211190576,1.2165525060596438
Argentina,ARG,2018-01-01,Wind,0.06,10648.72,24.53710155,9.435314092,18.19319451,0,1,1,0.4999999999999999,0.8660254037844387,0.06,0.06,0.06,0.06,0.06,0.0070710678118654,0.06,0.0070710678118654,0.06,0.0070710678118654,1.0295630140987
Argentina,ARG,2018-02-01,Wind,0.05,6886.61,22.31545503,9.437451665,18.33783582,1,2,2,0.8660254037844386,0.5000000000000001,0.06,0.06,0.06,0.06,0.06,0.0070710678118654,0.06,0.0070710678118654,0.06,0.0070710678118654,1.02469507659596
Argentina,ARG,2018-03-01,Wind,0.05,8798.65,18.05176105,8.606007761,16.5003298,2,3,3,1.0,6.123233995736766e-17,0.05,0.06,0.06,0.06,0.055,0.0070710678118654,0.055,0.0070710678118654,0.055,0.0070710678118654,1.02469507659596
Argentina,ARG,2018-04-01,Wind,0.06,8490.94,12.73342222,8.454025063,15.13318905,3,4,4,0.8660254037844387,-0.4999999999999998,0.05,0.06,0.06,0.06,0.0533333333333333,0.0057735026918962,0.0533333333333333,0.0057735026918962,0.0533333333333333,0.0057735026918962,1.0295630140987
Argentina,ARG,2018-05-01,Wind,0.06,8964.45,8.799103943,7.130630609,11.81986519,4,5,5,0.4999999999999999,-0.8660254037844387,0.06,0.05,0.06,0.06,0.0533333333333333,0.0057735026918962,0.055,0.0057735026918962,0.055,0.0057735026918962,1.0295630140987
Argentina,ARG,2018-06-01,Wind,0.09,5063.74,7.259674074,5.613899749,8.386221393,5,6,6,1.2246467991473532e-16,-1.0,0.06,0.05,0.06,0.06,0.0566666666666666,0.0057735026918962,0.056,0.0054772255750516,0.056,0.0054772255750516,1.044030650891055
Argentina,ARG,2018-07-01,Wind,0.09,5771.81,7.77934767,5.391642008,7.949400578,6,7,7,-0.4999999999999997,-0.8660254037844388,0.09,0.06,0.06,0.06,0.0699999999999999,0.0173205080756887,0.0616666666666666,0.0147196014438797,0.0616666666666666,0.0147196014438797,1.044030650891055
Argentina,ARG,2018-08-01,Wind,0.14,6128.79,11.12195221,5.401615329,9.100758305,7,8,8,-0.8660254037844385,-0.5000000000000004,0.09,0.06,0.05,0.06,0.08,0.0173205080756887,0.0666666666666666,0.0186189867250252,0.0657142857142857,0.0171824938596844,1.0677078252031311
Argentina,ARG,2018-09-01,Wind,0.15,9164.57,14.83363457,6.537045113,11.5886393,8,9,9,-1.0,-1.8369701987210294e-16,0.14,0.09,0.05,0.06,0.1066666666666666,0.0288675134594812,0.0816666666666666,0.0331159578853861,0.075,0.0307059789431495,1.0723805294763609
Argentina,ARG,2018-10-01,Wind,0.19,9044.45,18.87402389,7.206286684,12.7768416,9,10,10,-0.8660254037844386,0.5000000000000001,0.15,0.09,0.06,0.06,0.1266666666666666,0.0321455025366431,0.0983333333333333,0.0386867763798777,0.0833333333333333,0.0380788655293195,1.0908712114635717
Argentina,ARG,2018-11-01,Wind,0.22,11315.31,23.56134074,8.295639098,15.13297512,10,11,11,-0.5000000000000004,0.8660254037844384,0.19,0.14,0.06,0.06,0.16,0.0264575131106458,0.12,0.0481663783151691,0.094,0.0492612085384297,1.104536101718726
Argentina,ARG,2018-12-01,Wind,0.26,8960.59,26.09601195,8.793570216,16.99362301,11,12,12,-2.4492935982947064e-16,1.0,0.22,0.15,0.09,0.06,0.1866666666666666,0.0351188458428424,0.1466666666666666,0.0524086506854227,0.1054545454545454,0.0602268439092795,1.1224972160321824
Argentina,ARG,2019-01-01,Wind,0.29,12067.92,24.58928315,9.614862964,17.86998796,12,1,1,0.4999999999999999,0.8660254037844387,0.26,0.19,0.09,0.06,0.2233333333333333,0.0351188458428425,0.175,0.0609097693313642,0.1183333333333333,0.072717802413706,1.1357816691600546
Argentina,ARG,2019-02-01,Wind,0.23,7900.06,22.31780423,9.106157358,17.65156983,13,2,2,0.8660254037844386,0.5000000000000001,0.29,0.22,0.14,0.05,0.2566666666666666,0.0351188458428425,0.2083333333333333,0.0598052394583172,0.1374999999999999,0.085186960163033,1.1090536506409416
Argentina,ARG,2019-03-01,Wind,0.31,11156.11,17.09109677,8.802102838,15.83781897,14,3,3,1.0,6.123233995736766e-17,0.23,0.26,0.15,0.05,0.26,0.0300000000000001,0.2233333333333333,0.0496655480858378,0.1525,0.0842210295483367,1.1445523142259597
Argentina,ARG,2019-04-01,Wind,0.33,9470.97,12.52337284,8.127804511,14.09147512,15,4,4,0.8660254037844387,-0.4999999999999998,0.31,0.29,0.19,0.06,0.2766666666666666,0.0416333199893227,0.25,0.0451663591625448,0.1741666666666666,0.088775337825663,1.1532562594670797
Argentina,ARG,2019-05-01,Wind,0.33,8752.59,8.608427718,7.179252971,11.30004333,16,5,5,0.4999999999999999,-0.8660254037844387,0.33,0.23,0.22,0.06,0.29,0.0529150262212919,0.2733333333333334,0.0441210456207315,0.1966666666666666,0.0913866245766586,1.1532562594670797
Argentina,ARG,2019-06-01,Wind,0.41,7738.56,7.290007407,6.411794486,9.729238806,17,6,6,1.2246467991473532e-16,-1.0,0.33,0.31,0.26,0.09,0.3233333333333333,0.0115470053837934,0.2916666666666667,0.0402077936060494,0.2191666666666666,0.0878488716058677,1.1874342087037917
Argentina,ARG,2019-07-01,Wind,0.42,6192.29,8.054031063,5.625474169,8.406711603,18,7,7,-0.4999999999999997,-0.8660254037844388,0.41,0.33,0.29,0.09,0.3566666666666667,0.0461880215351703,0.3166666666666666,0.058878405775519,0.2458333333333333,0.0934644641594122,1.1916375287812984
Argentina,ARG,2019-08-01,Wind,0.45,4742.77,11.37773238,5.414295416,9.07692104,19,8,8,-0.8660254037844385,-0.5000000000000004,0.42,0.33,0.23,0.14,0.3866666666666666,0.0493288286231628,0.3383333333333334,0.0699761864255739,0.2733333333333333,0.0919815528277602,1.2041594578792296
Argentina,ARG,2019-09-01,Wind,0.53,4725.17,15.43801728,5.69685213,10.68662438,20,9,9,-1.0,-1.8369701987210294e-16,0.45,0.41,0.31,0.15,0.4266666666666667,0.0208166599946624,0.375,0.0585662018573854,0.2991666666666667,0.0946244570858289,1.2369316876852985
Argentina,ARG,2019-10-01,Wind,0.52,7761.66,19.35925687,6.681622605,12.95956187,21,10,10,-0.8660254037844386,0.5000000000000001,0.53,0.42,0.33,0.19,0.4666666666666667,0.0568624070307737,0.4116666666666666,0.0760043858383625,0.3308333333333333,0.1033492167655885,1.2328828005937953
Argentina,ARG,2019-11-01,Wind,0.57,9047.84,23.51054568,7.962548872,15.77866915,22,11,11,-0.5000000000000004,0.8660254037844384,0.52,0.45,0.33,0.22,0.5,0.0435889894354073,0.4433333333333333,0.0747440075635946,0.3583333333333333,0.1063299609990552,1.2529964086141667
Argentina,ARG,2019-12-01,Wind,0.6,9522.69,25.54799283,8.329653165,16.81396245,23,12,12,-2.4492935982947064e-16,1.0,0.57,0.53,0.41,0.26,0.54,0.026457513110647,0.4833333333333333,0.0656251984123986,0.3875,0.1127446834061971,1.2649110640673518
Argentina,ARG,2020-01-01,Wind,0.68,9742.07,24.69088889,9.308006306,18.27879634,24,1,1,0.4999999999999999,0.8660254037844387,0.6,0.52,0.42,0.29,0.5633333333333334,0.0404145188432746,0.515,0.0689202437604513,0.4158333333333333,0.1202617095665897,1.2961481396815722
Argentina,ARG,2020-02-01,Wind,0.65,10857.78,22.04125415,9.278594763,17.82212043,25,2,2,0.8660254037844386,0.5000000000000001,0.68,0.57,0.45,0.23,0.6166666666666667,0.056862407030774,0.5583333333333333,0.0783368793523632,0.4483333333333333,0.1349635192011215,1.284523257866513
Argentina,ARG,2020-03-01,Wind,0.66,7118.2,17.76831302,9.107179238,17.85157198,26,3,3,1.0,6.123233995736766e-17,0.65,0.6,0.53,0.31,0.6433333333333334,0.0404145188432749,0.5916666666666667,0.0643169236411904,0.4833333333333333,0.1274457698098458,1.2884098726725126
Argentina,ARG,2020-04-01,Wind,0.61,7664.69,13.32871358,7.490744361,14.3359801,27,4,4,0.8660254037844387,-0.4999999999999998,0.66,0.68,0.52,0.33,0.6633333333333334,0.0152752523165223,0.6133333333333333,0.0612100209660699,0.5125000000000001,0.1241791228244688,1.268857754044952
Argentina,ARG,2020-05-01,Wind,0.73,8553.68,9.39586141,6.491525588,11.49353394,28,5,5,0.4999999999999999,-0.8660254037844387,0.61,0.65,0.57,0.33,0.64,0.0264575131106475,0.6283333333333334,0.041673332800086,0.5358333333333333,0.11252945742284,1.3152946437965904
Argentina,ARG,2020-06-01,Wind,0.73,10406.45,7.231893827,6.140874687,9.294233831,29,6,6,1.2246467991473532e-16,-1.0,0.73,0.66,0.6,0.41,0.6666666666666666,0.0602771377334178,0.6549999999999999,0.0476445169982871,0.5691666666666667,0.1050072147593446,1.3152946437965904
Argentina,ARG,2020-07-01,Wind,0.76,6566.55,8.229340502,5.180700946,7.72087737121,30,7,7,-0.4999999999999997,-0.8660254037844388,0.73,0.61,0.68,0.42,0.69,0.0692820323027557,0.6766666666666667,0.0471875689844978,0.5958333333333333,0.1014851832744188,1.32664991614216
Argentina,ARG,2020-08-01,Wind,0.93,6643.87,11.33926165,5.476267281,9.288117477,31,8,8,-0.8660254037844385,-0.5000000000000004,0.76,0.73,0.65,0.45,0.7400000000000001,0.0173205080756914,0.6900000000000001,0.0583095189484537,0.6241666666666666,0.0951991532939172,1.3892443989449803
Argentina,ARG,2020-09-01,Wind,0.85,4679.33,15.63005185,5.84845614,11.062199,32,9,9,-1.0,-1.8369701987210294e-16,0.93,0.73,0.66,0.53,0.8066666666666666,0.10785793124909,0.7366666666666667,0.1094836365246732,0.6641666666666667,0.114292951610669,1.3601470508735445
Argentina,ARG,2020-10-01,Wind,0.91,6996.17,20.29274791,6.645127334,13.37839673,33,10,10,-0.8660254037844386,0.5000000000000001,0.85,0.76,0.61,0.52,0.8466666666666667,0.0850490054811544,0.7683333333333334,0.1103479345826951,0.6908333333333333,0.1174314758280396,1.3820274961085257
Argentina,ARG,2020-11-01,Wind,0.87,6182.65,24.72101235,7.614393484,15.90987562,34,11,11,-0.5000000000000004,0.8660254037844384,0.91,0.93,0.73,0.57,0.8966666666666668,0.0416333199893238,0.8183333333333334,0.0904249228181412,0.7233333333333333,0.11979780946042,1.3674794331177345
Argentina,ARG,2020-12-01,Wind,1.02,9371.2,25.90039665,8.223347077,17.0675662,35,12,12,-2.4492935982947064e-16,1.0,0.87,0.85,0.73,0.6,0.8766666666666666,0.0305505046330406,0.8416666666666668,0.0806019023762268,0.7483333333333334,0.1161373272805893,1.4212670403551897
Argentina,ARG,2021-01-01,Wind,1.06,11689.72,24.59532139,9.292621877,17.7996702,36,1,1,0.4999999999999999,0.8660254037844387,1.02,0.91,0.76,0.68,0.9333333333333332,0.0776745346515408,0.89,0.0869482604771375,0.7833333333333333,0.129848396449883,1.4352700094407325
Argentina,ARG,2021-02-01,Wind,0.83,7026.74,22.43210053,9.194642857,17.82815032,37,2,2,0.8660254037844386,0.5000000000000001,1.06,0.87,0.93,0.65,0.9833333333333334,0.1001665280087785,0.94,0.083426614458458,0.8150000000000001,0.1474942217666352,1.3527749258468684
Argentina,ARG,2021-03-01,Wind,0.95,9861.09,17.52826762,8.857974776,16.66336062,38,3,3,1.0,6.123233995736766e-17,0.83,1.02,0.85,0.66,0.97,0.1228820572744454,0.9233333333333332,0.09500877152488,0.8300000000000001,0.1380382028807437,1.396424004376894
Argentina,ARG,2021-04-01,Wind,0.96,7677.22,13.03334321,8.412182957,14.92025373,39,4,4,0.8660254037844387,-0.4999999999999998,0.95,1.06,0.91,0.61,0.9466666666666668,0.1150362261782497,0.94,0.088090862182182,0.8541666666666666,0.1307640716108302,1.4
Argentina,ARG,2021-05-01,Wind,1.03,6002.17,9.156762246,6.508457434,11.07808859,40,5,5,0.4999999999999999,-0.8660254037844387,0.96,0.83,0.87,0.73,0.9133333333333332,0.0723417813807031,0.9483333333333333,0.0870440501508682,0.8833333333333333,0.1084882342454558,1.4247806848775009
Argentina,ARG,2021-06-01,Wind,1.12,5977.77,7.173523457,5.973822055,9.017129353,41,6,6,1.2246467991473532e-16,-1.0,1.03,0.95,1.02,0.73,0.98,0.0435889894354075,0.975,0.0826438140455788,0.9083333333333332,0.1044320860945548,1.4560219778561037
Argentina,ARG,2021-07-01,Wind,1.29,4704.25,8.864659498,5.338743633,8.822493982,42,7,7,-0.4999999999999997,-0.8660254037844388,1.12,0.96,1.06,0.76,1.0366666666666668,0.0802080627701067,0.9916666666666668,0.101472492167419,0.9408333333333332,0.1045734481625521,1.5132745950421556
Argentina,ARG,2021-08-01,Wind,1.21,5370.32,11.36908961,5.514237206,9.823220992,43,8,8,-0.8660254037844385,-0.5000000000000004,1.29,1.03,0.83,0.93,1.1466666666666667,0.1320353488022558,1.03,0.1593737745050931,0.985,0.1300699112715224,1.4866068747318506
Argentina,ARG,2021-09-01,Wind,1.05,6094.24,15.22205432,6.375804511,12.11760448,44,9,9,-1.0,-1.8369701987210294e-16,1.21,1.12,0.95,0.85,1.2066666666666668,0.0850490054811538,1.0933333333333335,0.1380821011813878,1.0083333333333333,0.1437063504216673,1.4317821063276353
Argentina,ARG,2021-10-01,Wind,1.23,6879.57,20.83037037,6.655687606,13.37546461,45,10,10,-0.8660254037844386,0.5000000000000001,1.05,1.29,0.96,0.91,1.1833333333333331,0.1222020185321557,1.11,0.1224744871391604,1.025,0.1350084172460095,1.493318452306808
Argentina,ARG,2021-11-01,Wind,1.11,9148.35,23.81314815,7.65475188,15.31762189,46,11,11,-0.5000000000000004,0.8660254037844384,1.23,1.21,1.03,0.87,1.163333333333333,0.0986576572463249,1.155,0.1046422476822837,1.0516666666666667,0.1416675579294598,1.452583904633395
Argentina,ARG,2021-12-01,Wind,1.11,5954.85,26.25464038,8.478488964,17.94673568,47,12,12,-2.4492935982947064e-16,1.0,1.11,1.05,1.12,1.02,1.13,0.0916515138991168,1.1683333333333332,0.0895358401237577,1.0716666666666663,0.1301630678895673,1.452583904633395
Argentina,ARG,2022-01-01,Wind,1.19,9852.25,24.97766547,9.030599078,18.93040443,48,1,1,0.4999999999999999,0.8660254037844387,1.11,1.23,1.29,1.06,1.15,0.069282032302755,1.1666666666666667,0.0907009739014257,1.0791666666666666,0.1295066395864303,1.4798648586948742
Argentina,ARG,2022-02-01,Wind,1.05,7995.94,22.12714286,8.724253491,17.81704957,49,2,2,0.8660254037844386,0.5000000000000001,1.19,1.11,1.21,0.83,1.1366666666666667,0.04618802153517,1.15,0.0704272674466389,1.09,0.1331438046897887,1.4317821063276353
Argentina,ARG,2022-03-01,Wind,1.27,11200.22,17.45463799,8.28770798,15.53478093,50,3,3,1.0,6.123233995736766e-17,1.05,1.11,1.05,0.95,1.1166666666666667,0.070237691685685,1.1233333333333333,0.0733939143707913,1.1083333333333332,0.1065861438490291,1.5066519173319364
Argentina,ARG,2022-04-01,Wind,1.22,9163.94,12.78480247,7.559325815,13.293301,51,4,4,0.8660254037844387,-0.4999999999999998,1.27,1.19,1.23,0.96,1.1700000000000002,0.1113552872566003,1.16,0.0836660026534101,1.135,0.1033528818263819,1.489966442575134
Argentina,ARG,2022-05-01,Wind,1.14,5389.06,9.148578256,6.193267039,10.25991574,52,5,5,0.4999999999999999,-0.8660254037844387,1.22,1.05,1.11,1.03,1.18,0.1153256259467079,1.1583333333333334,0.0820771994324068,1.1566666666666667,0.0896795642408243,1.4628738838327793
Argentina,ARG,2022-06-01,Wind,1.09,5066.61,7.409320988,5.545097744,8.1424801,53,6,6,1.2246467991473532e-16,-1.0,1.14,1.27,1.11,1.12,1.21,0.0655743852430198,1.163333333333333,0.0794145242803047,1.1658333333333333,0.0807305657259017,1.445683229480096
Argentina,ARG,2022-07-01,Wind,1.22,6493.1,8.152284349,5.60739025,8.729749639,54,7,7,-0.4999999999999997,-0.8660254037844388,1.09,1.22,1.19,1.29,1.15,0.0655743852430197,1.16,0.0824621125123558,1.163333333333333,0.0827189473000239,1.489966442575134
Argentina,ARG,2022-08-01,Wind,1.18,5182.84,11.34937395,5.440844046,9.15368079,55,8,8,-0.8660254037844385,-0.5000000000000004,1.22,1.14,1.05,1.21,1.15,0.0655743852430197,1.165,0.0854985379991987,1.1575,0.0750908540611721,1.47648230602334
Argentina,ARG,2022-09-01,Wind,1.13,6061.89,15.42074321,5.627320802,10.56088806,56,9,9,-1.0,-1.8369701987210294e-16,1.18,1.09,1.27,1.05,1.163333333333333,0.0665832811847936,1.1866666666666668,0.0643946167522342,1.155,0.0736700259757835,1.4594519519326423
